experiment_name,plate,chem_id,frag_id,core_id,lib_plate_id,lib_well,batch,molecule_name,batch_name,cell_line,cell_library,gene_symbol,reporter,protein_reporter,channel,pos_control,neg_control,screening,compound_class,n_doses,chem_min,chem_max,chem_min_raw,chem_max_raw,ec05,conc_at_max_activity,conc_at_pos_ctrl_ec05_activity,conc_at_pos_ctrl_ec50_activity,conc_at_05_activity,activity_status,rollover_status,saturation_status,direction,drc_curve,drc_curve_no_ctrls,emin_estimate,emin_std_error,emin_ci_lower,emin_ci_upper,emax_estimate,emax_std_error,emax_ci_lower,emax_ci_upper,slope_estimate,slope_std_error,slope_ci_lower,slope_ci_upper,ec50_estimate,ec50_std_error,ec50_ci_lower,ec50_ci_upper,emin_vs_pos_ctrl_estimate,emin_vs_pos_ctrl_std_error,emin_vs_pos_ctrl_ci_lower,emin_vs_pos_ctrl_ci_upper,emax_vs_pos_ctrl_estimate,emax_vs_pos_ctrl_std_error,emax_vs_pos_ctrl_ci_lower,emax_vs_pos_ctrl_ci_upper,max_pred_vs_pos_ctrl_estimate,max_pred_vs_pos_ctrl_std_error,max_pred_vs_pos_ctrl_ci_lower,max_pred_vs_pos_ctrl_ci_upper,ec50_clean,ec50_group,status,qc_flag_primary,qc_flag,version
OPA_PXR-048,Plate01,OCNT-2469087||NA|NA|TL-001,OCNT-2469087,,NA,NA,TL-001,OCNT-2469087,TL-001,c6385,,GAL4_DBD-NR1I2_LBD,gal4uas,,Luminescence,,,FALSE,Library,9,-8.28924238957618,-4.30535136944662,-19.0866859584525,-9.9134378833893,-4.86693493891777,4.94966278635627e-05,-4.98593244520184,-3.99079645773525,-4.98593244520184,YES,NO,NO,UP,OCNT-2469087-TL-001_c6385.png,OCNT-2469087-TL-001_c6385_no-ctrls.png,130101.096396852,2429.94061614252,125404.01426735,135017.126448973,764666.406502966,257583.531707669,418349.288470662,1412586.65632309,1.24160442516493,0.172008402737944,0.943081947593586,1.61966784131107,-3.8173385725,0.212847908954431,-4.20284075,-3.37227975,0.000152320536090669,0.00561105512499706,-0.0106454331669384,0.0115375121655348,1.46492120412797,0.594763986232577,0.666880389990261,3.01441350308746,0.277403565921199,0.0286248991095437,0.224511684730331,0.336256655993254,-3.8173385725,ec50_clean is deprecated - please use ec50_estimate!,PASS,PASS,PASS,6.4.1
OPA_PXR-048,Plate01,OCNT-2469102||NA|NA|TL-001,OCNT-2469102,,NA,NA,TL-001,OCNT-2469102,TL-001,c6385,,GAL4_DBD-NR1I2_LBD,gal4uas,,Luminescence,,,FALSE,Library,9,-8.28924238957618,-4.30535136944662,-19.0866859584525,-9.9134378833893,-5.28044845070529,4.94966278635627e-05,-5.33551902383612,-4.6694373122666,-5.33551902383612,YES,NO,NO,UP,OCNT-2469102-TL-001_c6385.png,OCNT-2469102-TL-001_c6385_no-ctrls.png,130101.096396852,2429.94061614252,125404.01426735,135017.126448973,668255.190157384,111187.277770422,533217.140109773,936497.641804624,1.86328383349493,0.290156183286906,1.37562472494406,2.51522639192523,-4.577954785,0.108526978827558,-4.73387175,-4.31800325,0.000152320536090669,0.00561105512499706,-0.0106454331669384,0.0115375121655348,1.24239707693515,0.256778643406733,0.926270391675268,1.87101859976698,0.91705916161394,0.0608357758113194,0.804554951586803,1.0424221605378,-4.577954785,ec50_clean is deprecated - please use ec50_estimate!,PASS,PASS,PASS,6.4.1
OPA_PXR-048,Plate01,OCNT-2469044||NA|NA|TL-001,OCNT-2469044,,NA,NA,TL-001,OCNT-2469044,TL-001,c6385,,GAL4_DBD-NR1I2_LBD,gal4uas,,Luminescence,,,FALSE,Library,9,-8.28924238957618,-4.30535136944662,-19.0866859584525,-9.9134378833893,-5.8737916218495,4.94966278635627e-05,-5.72629466379646,-4.54293485893886,-5.72629466379646,YES,NO,NO,UP,OCNT-2469044-TL-001_c6385.png,OCNT-2469044-TL-001_c6385_no-ctrls.png,130101.096396852,2429.94061614252,125404.01426735,135017.126448973,409242.327164356,20902.697681156,382737.519148473,461781.152983743,1.39573521817388,0.170191408280441,1.09276014733191,1.76112471458618,-4.9440397725,0.0784878119192924,-5.07096,-4.756224,0.000152320536090669,0.00561105512499706,-0.0106454331669384,0.0115375121655348,0.644549318723338,0.0494265985391207,0.579505670471279,0.767902865134953,0.564241399454638,0.0308842725840013,0.504169878157576,0.626150771800547,-4.9440397725,ec50_clean is deprecated - please use ec50_estimate!,PASS,PASS,PASS,6.4.1
OPA_PXR-048,Plate01,OCNT-2469088||NA|NA|TL-001,OCNT-2469088,,NA,NA,TL-001,OCNT-2469088,TL-001,c6385,,GAL4_DBD-NR1I2_LBD,gal4uas,,Luminescence,,,FALSE,Library,9,-8.28924238957618,-4.30535136944662,-19.0866859584525,-9.9134378833893,-4.62271152688053,4.94966278635627e-05,-4.72644182413092,-3.94451037332375,-4.72644182413092,YES,NO,NO,UP,OCNT-2469088-TL-001_c6385.png,OCNT-2469088-TL-001_c6385_no-ctrls.png,130101.096396852,2429.94061614252,125404.01426735,135017.126448973,790724.629041419,270136.538966543,423529.554950179,1421000.84473217,1.59054539013716,0.295079006931804,1.13296959964905,2.24432911150654,-3.793116585,0.181080011020089,-4.10492925,-3.4019945,0.000152320536090669,0.00561105512499706,-0.0106454331669384,0.0115375121655348,1.52514696998568,0.623877609416537,0.675399047577825,2.97578476603201,0.199152875406229,0.0256811306359028,0.150027551407273,0.252771771367488,-3.793116585,ec50_clean is deprecated - please use ec50_estimate!,PASS,PASS,PASS,6.4.1
OPA_PXR-048,Plate01,OCNT-2469046||NA|NA|TL-001,OCNT-2469046,,NA,NA,TL-001,OCNT-2469046,TL-001,c6385,,GAL4_DBD-NR1I2_LBD,gal4uas,,Luminescence,,,FALSE,Library,9,-8.28924238957618,-4.30535136944662,-19.0866859584525,-9.9134378833893,-5.86719774436726,3.16546686815789e-05,-5.78886970279783,-4.62090704112371,-5.78886970279783,YES,YES,NO,UP,OCNT-2469046-TL-001_c6385.png,OCNT-2469046-TL-001_c6385_no-ctrls.png,130101.096396852,2429.94061614252,125404.01426735,135017.126448973,489192.132412944,132544.762345709,386513.181007707,892439.317823122,1.27241624821134,0.176996179419184,0.964765882533612,1.65652551700421,-4.84281761,0.202936769719694,-5.08899225,-4.312044,0.000152320536090669,0.00561105512499706,-0.0106454331669384,0.0115375121655348,0.829075620129556,0.3061777525369,0.589147821958642,1.76742158334359,0.502528820998662,0.0536466439470146,0.413973673863653,0.622710251493719,-4.84281761,ec50_clean is deprecated - please use ec50_estimate!,PASS,PASS,PASS,6.4.1
OPA_PXR-048,Plate01,OCNT-2469039||NA|NA|TL-001,OCNT-2469039,,NA,NA,TL-001,OCNT-2469039,TL-001,c6385,,GAL4_DBD-NR1I2_LBD,gal4uas,,Luminescence,,,FALSE,Library,9,-8.28924238957618,-4.30535136944662,-19.0866859584525,-9.9134378833893,-6.45563961617766,4.94966278635627e-05,-6.46447963984317,-5.48100337320625,-6.46447963984317,YES,NO,NO,UP,OCNT-2469039-TL-001_c6385.png,OCNT-2469039-TL-001_c6385_no-ctrls.png,130101.096396852,2429.94061614252,125404.01426735,135017.126448973,573932.228886514,27845.0124400999,523227.452231396,633562.530049624,1.30231898209849,0.117671232247109,1.09352530772488,1.5431020769095,-5.4657121975,0.0635460784424763,-5.581245,-5.329467,0.000152320536090669,0.00561105512499706,-0.0106454331669384,0.0115375121655348,1.024737586269,0.0664838467754724,0.900316222266276,1.16641987036386,0.990610694179773,0.0554297301893323,0.883751722162429,1.10298643147049,-5.4657121975,ec50_clean is deprecated - please use ec50_estimate!,PASS,PASS,PASS,6.4.1
OPA_PXR-048,Plate01,OCNT-2469090||NA|NA|TL-001,OCNT-2469090,,NA,NA,TL-001,OCNT-2469090,TL-001,c6385,,GAL4_DBD-NR1I2_LBD,gal4uas,,Luminescence,,,FALSE,Library,9,-8.28924238957618,-4.30535136944662,-19.0866859584525,-9.9134378833893,-5.48999295677928,4.94966278635627e-05,-5.48872021703789,-4.34541078651578,-5.48872021703789,YES,NO,NO,UP,OCNT-2469090-TL-001_c6385.png,OCNT-2469090-TL-001_c6385_no-ctrls.png,130101.096396852,2429.94061614252,125404.01426735,135017.126448973,572697.256039824,158529.884074631,399992.022400825,1018885.46910481,1.17808946758499,0.158799455792815,0.921545009562269,1.53194972304816,-4.38532005,0.230582420157238,-4.72867675,-3.85310325,0.000152320536090669,0.00561105512499706,-0.0106454331669384,0.0115375121655348,1.02176335376014,0.365696602527185,0.622346672234463,2.03617113381297,0.528613507159661,0.0396804756471372,0.455792814323563,0.611867046262324,-4.38532005,ec50_clean is deprecated - please use ec50_estimate!,PASS,PASS,PASS,6.4.1
OPA_PXR-048,Plate01,OCNT-2469098||NA|NA|TL-001,OCNT-2469098,,NA,NA,TL-001,OCNT-2469098,TL-001,c6385,,GAL4_DBD-NR1I2_LBD,gal4uas,,Luminescence,,,FALSE,Library,9,-8.28924238957618,-4.30535136944662,-19.0866859584525,-9.9134378833893,-5.5935656022728,4.94966278635627e-05,-5.69840839399936,-4.68490479006753,-5.69840839399936,YES,NO,NO,UP,OCNT-2469098-TL-001_c6385.png,OCNT-2469098-TL-001_c6385_no-ctrls.png,130101.096396852,2429.94061614252,125404.01426735,135017.126448973,702693.897891881,137980.998571816,517306.12634155,1051905.10482923,1.20311810199254,0.149088853004161,0.953212765981094,1.53739976275135,-4.514820165,0.173202276687939,-4.797347,-4.130293,0.000152320536090669,0.00561105512499706,-0.0106454331669384,0.0115375121655348,1.32192995367837,0.319091900218712,0.893074905175923,2.12519109085746,0.815804404790395,0.0535613509974891,0.712611778825802,0.926117703400823,-4.514820165,ec50_clean is deprecated - please use ec50_estimate!,PASS,PASS,PASS,6.4.1
OPA_PXR-048,Plate01,OCNT-2318048||NA|NA|TL-001,OCNT-2318048,,NA,NA,TL-001,OCNT-2318048,TL-001,c6385,,GAL4_DBD-NR1I2_LBD,gal4uas,,Luminescence,,,FALSE,Library,9,-8.28924238957618,-4.30535136944662,-19.0866859584525,-9.9134378833893,-7.43701120004368,2.21931138005356e-05,-7.47922450160135,-6.35480090507042,-7.47922450160135,YES,YES,YES,UP,OCNT-2318048-TL-001_c6385.png,OCNT-2318048-TL-001_c6385_no-ctrls.png,130101.096396852,2429.94061614252,125404.01426735,135017.126448973,609479.708447512,27792.5564500487,559392.222450098,667682.617397273,1.11332106080002,0.0998746533107483,0.934230878492926,1.33034121492434,-6.2792458525,0.0707444938095845,-6.40548875,-6.1286795,0.000152320536090669,0.00561105512499706,-0.0106454331669384,0.0115375121655348,1.10679971402726,0.0667276693997885,0.982429501653217,1.24874863309419,1.07450187708116,0.0593788294967548,0.961613404110418,1.19663310434771,-6.2792458525,ec50_clean is deprecated - please use ec50_estimate!,PASS,PASS,PASS,6.4.1
OPA_PXR-048,Plate01,OCNT-2469067||NA|NA|TL-001,OCNT-2469067,,NA,NA,TL-001,OCNT-2469067,TL-001,c6385,,GAL4_DBD-NR1I2_LBD,gal4uas,,Luminescence,,,FALSE,Library,9,-8.28924238957618,-4.30535136944662,-19.0866859584525,-9.9134378833893,-5.96382254528215,4.94966278635627e-05,-5.88574587433511,-5.03376471299052,-5.88574587433511,YES,NO,NO,UP,OCNT-2469067-TL-001_c6385.png,OCNT-2469067-TL-001_c6385_no-ctrls.png,130101.096396852,2429.94061614252,125404.01426735,135017.126448973,453557.967858903,24681.0980914846,410688.059392251,506784.596528685,1.7407542608594,0.238118158634944,1.34013305961044,2.26389845851791,-5.2158252225,0.0659293760212861,-5.33141525,-5.072181,0.000152320536090669,0.00561105512499706,-0.0106454331669384,0.0115375121655348,0.746831403366482,0.058036589854662,0.646760456948336,0.869871181521249,0.723004502265464,0.0472169373665955,0.637075020469472,0.816192655673827,-5.2158252225,ec50_clean is deprecated - please use ec50_estimate!,PASS,PASS,PASS,6.4.1
OPA_PXR-048,Plate01,OCNT-2469062||NA|NA|TL-001,OCNT-2469062,,NA,NA,TL-001,OCNT-2469062,TL-001,c6385,,GAL4_DBD-NR1I2_LBD,gal4uas,,Luminescence,,,FALSE,Library,9,-8.28924238957618,-4.30535136944662,-19.0866859584525,-9.9134378833893,-5.52955547151405,4.94966278635627e-05,-5.47573343049542,-4.73407742328506,-5.47573343049542,YES,NO,NO,UP,OCNT-2469062-TL-001_c6385.png,OCNT-2469062-TL-001_c6385_no-ctrls.png,130101.096396852,2429.94061614252,125404.01426735,135017.126448973,476277.733267793,37883.754553337,412678.769931351,562924.388188886,1.92779780509054,0.238222226072993,1.50848212808569,2.45404422769677,-4.8562590675,0.0769119172964177,-4.9984625,-4.6908315,0.000152320536090669,0.00561105512499706,-0.0106454331669384,0.0115375121655348,0.799336353421029,0.0887187475150912,0.651314476801406,0.996311089134546,0.725425064324284,0.0541929030066186,0.624536258565468,0.835074641072941,-4.8562590675,ec50_clean is deprecated - please use ec50_estimate!,PASS,PASS,PASS,6.4.1
OPA_PXR-048,Plate01,OCNT-2469099||NA|NA|TL-001,OCNT-2469099,,NA,NA,TL-001,OCNT-2469099,TL-001,c6385,,GAL4_DBD-NR1I2_LBD,gal4uas,,Luminescence,,,FALSE,Library,9,-8.28924238957618,-4.30535136944662,-19.0866859584525,-9.9134378833893,-5.27797365163496,4.94966278635627e-05,-5.25435708134963,-4.62654153290412,-5.25435708134963,YES,NO,NO,UP,OCNT-2469099-TL-001_c6385.png,OCNT-2469099-TL-001_c6385_no-ctrls.png,130101.096396852,2429.94061614252,125404.01426735,135017.126448973,516495.224129522,53126.4536962616,439217.778602581,645143.981133416,2.19187461895535,0.373497970190059,1.61611557995916,3.07219398718258,-4.6789754525,0.0744087608273865,-4.797581,-4.50838975,0.000152320536090669,0.00561105512499706,-0.0106454331669384,0.0115375121655348,0.892190513283338,0.123716885921874,0.71099416063583,1.19387332387944,0.7567059703108,0.0554341415188809,0.65504793481012,0.867699654144215,-4.6789754525,ec50_clean is deprecated - please use ec50_estimate!,PASS,PASS,PASS,6.4.1
OPA_PXR-048,Plate01,OCNT-2469078||NA|NA|TL-001,OCNT-2469078,,NA,NA,TL-001,OCNT-2469078,TL-001,c6385,,GAL4_DBD-NR1I2_LBD,gal4uas,,Luminescence,,,FALSE,Library,8,-8.28924238957618,-4.30535136944662,-19.0866859584525,-9.9134378833893,-5.61640679418492,2.4547761168765e-05,-5.66738668535776,-5.13527482463454,-5.66738668535776,YES,YES,NO,UP,OCNT-2469078-TL-001_c6385.png,OCNT-2469078-TL-001_c6385_no-ctrls.png,130101.096396852,2429.94061614252,125404.01426735,135017.126448973,732449.491274285,252729.344951775,411561.722604143,1355476.22615768,2.41022360919148,0.508974400838374,1.6809789284652,3.64046885289562,-5.06469121,0.117577154501208,-5.26177625,-4.814419,0.000152320536090669,0.00561105512499706,-0.0106454331669384,0.0115375121655348,1.39071585046094,0.584091955380141,0.649795316546922,2.83371802780141,1.11751464534374,0.385706487890868,0.609254440652958,2.04498418563027,-5.06469121,ec50_clean is deprecated - please use ec50_estimate!,PASS,PASS,PASS,6.4.1
OPA_PXR-048,Plate01,OCNT-2469079||NA|NA|TL-001,OCNT-2469079,,NA,NA,TL-001,OCNT-2469079,TL-001,c6385,,GAL4_DBD-NR1I2_LBD,gal4uas,,Luminescence,,,FALSE,Library,9,-8.28924238957618,-4.30535136944662,-19.0866859584525,-9.9134378833893,-5.75193820308327,4.94966278635627e-05,-5.72366265283402,-5.0455573155216,-5.72366265283402,YES,NO,NO,UP,OCNT-2469079-TL-001_c6385.png,OCNT-2469079-TL-001_c6385_no-ctrls.png,130101.096396852,2429.94061614252,125404.01426735,135017.126448973,512465.516325364,29789.8559867134,460365.170873242,574901.624874024,2.01578362145901,0.294279279132835,1.54866677886538,2.67745346377425,-5.1048599425,0.0621735514893423,-5.20990225,-4.97450425,0.000152320536090669,0.00561105512499706,-0.0106454331669384,0.0115375121655348,0.882799617697904,0.0697609836798965,0.758011136512766,1.03498161240838,0.855517085524569,0.0564429601572304,0.748156959771564,0.97391607337259,-5.1048599425,ec50_clean is deprecated - please use ec50_estimate!,PASS,PASS,PASS,6.4.1
OPA_PXR-048,Plate01,OCNT-2469117||NA|NA|TL-001,OCNT-2469117,,NA,NA,TL-001,OCNT-2469117,TL-001,c6385,,GAL4_DBD-NR1I2_LBD,gal4uas,,Luminescence,,,FALSE,Library,9,-8.28924238957618,-4.30535136944662,-19.0866859584525,-9.9134378833893,-6.40431972472213,4.94966278635627e-05,-6.38396364643731,-5.35540443759204,-6.38396364643731,YES,NO,NO,UP,OCNT-2469117-TL-001_c6385.png,OCNT-2469117-TL-001_c6385_no-ctrls.png,130101.096396852,2429.94061614252,125404.01426735,135017.126448973,538172.658005612,32267.4409716422,484617.064959565,606400.140722125,1.2896511053837,0.159527492081726,1.04572050013127,1.63620124143195,-5.3978068125,0.078099637238588,-5.53542475,-5.25522,0.000152320536090669,0.00561105512499706,-0.0106454331669384,0.0115375121655348,0.942156366621353,0.0757204359381685,0.812171353924419,1.10073483707539,0.879845725174475,0.0559454347123324,0.774575048829658,0.990027852688279,-5.3978068125,ec50_clean is deprecated - please use ec50_estimate!,PASS,PASS,PASS,6.4.1
OPA_PXR-048,Plate01,OCNT-2469094||NA|NA|TL-001,OCNT-2469094,,NA,NA,TL-001,OCNT-2469094,TL-001,c6385,,GAL4_DBD-NR1I2_LBD,gal4uas,,Luminescence,,,FALSE,Library,9,-8.28924238957618,-4.30535136944662,-19.0866859584525,-9.9134378833893,-6.43972827010954,4.94966278635627e-05,-6.31783547176275,-5.17027377950836,-6.31783547176275,YES,NO,NO,UP,OCNT-2469094-TL-001_c6385.png,OCNT-2469094-TL-001_c6385_no-ctrls.png,130101.096396852,2429.94061614252,125404.01426735,135017.126448973,435387.098170511,21646.4371949693,397785.558150467,479797.37642629,1.33840853735617,0.172314058934076,1.04861948378357,1.71476632186861,-5.4688709925,0.0734828616166912,-5.600682,-5.31363375,0.000152320536090669,0.00561105512499706,-0.0106454331669384,0.0115375121655348,0.704917694692302,0.0515127703675349,0.614861124212609,0.812442186096775,0.6819968027609,0.0421608747630515,0.604113377196079,0.770568061107107,-5.4688709925,ec50_clean is deprecated - please use ec50_estimate!,PASS,PASS,PASS,6.4.1
OPA_PXR-048,Plate01,OCNT-2469076||NA|NA|TL-001,OCNT-2469076,,NA,NA,TL-001,OCNT-2469076,TL-001,c6385,,GAL4_DBD-NR1I2_LBD,gal4uas,,Luminescence,,,FALSE,Library,8,-8.28924238957618,-4.30535136944662,-19.0866859584525,-9.9134378833893,-6.35187890726798,4.94966278635627e-05,-6.53041070605755,-5.19631767215003,-6.53041070605755,YES,NO,NO,UP,OCNT-2469076-TL-001_c6385.png,OCNT-2469076-TL-001_c6385_no-ctrls.png,130101.096396852,2429.94061614252,125404.01426735,135017.126448973,741976.170405441,83323.2346761061,609131.54458809,927014.355959904,0.893020652412298,0.1002861055361,0.729192359565255,1.11529982938659,-4.9025521925,0.152387185447596,-5.16939525,-4.57969525,0.000152320536090669,0.00561105512499706,-0.0106454331669384,0.0115375121655348,1.41264643362624,0.193603886014463,1.10356494306905,1.8403249884326,1.07190355938196,0.0614758200026048,0.955444937318931,1.19937919329851,-4.9025521925,ec50_clean is deprecated - please use ec50_estimate!,PASS,PASS,PASS,6.4.1
OPA_PXR-048,Plate01,OCNT-2469053||NA|NA|TL-001,OCNT-2469053,,NA,NA,TL-001,OCNT-2469053,TL-001,c6385,,GAL4_DBD-NR1I2_LBD,gal4uas,,Luminescence,,,FALSE,Library,9,-8.28924238957618,-4.30535136944662,-19.0866859584525,-9.9134378833893,-7.68255032172199,4.94966278635627e-05,-7.71057592692046,-6.48079815581471,-7.71057592692046,YES,NO,YES,UP,OCNT-2469053-TL-001_c6385.png,OCNT-2469053-TL-001_c6385_no-ctrls.png,130101.096396852,2429.94061614252,125404.01426735,135017.126448973,591265.682852444,20072.2789004553,552822.082270037,631721.368917738,1.02689318415795,0.0799385495874941,0.885127781912104,1.19795104284021,-6.429839895,0.0589919476637385,-6.54427325,-6.31662925,0.000152320536090669,0.00561105512499706,-0.0106454331669384,0.0115375121655348,1.06474929681823,0.0495548326229628,0.971156335367145,1.16725538020723,1.04797603960253,0.0536069264448424,0.936435727871411,1.15249492680992,-6.429839895,ec50_clean is deprecated - please use ec50_estimate!,PASS,PASS,PASS,6.4.1
OPA_PXR-048,Plate01,OCNT-2310554||NA|NA|TL-002,OCNT-2310554,,NA,NA,TL-002,OCNT-2310554,TL-002,c6385,,GAL4_DBD-NR1I2_LBD,gal4uas,,Luminescence,,,FALSE,Library,9,-8.28924238957618,-4.30535136944662,-19.0866859584525,-9.9134378833893,-7.20980848464518,4.94966278635627e-05,-7.23987006767132,-6.14236613535468,-7.23987006767132,YES,NO,YES,UP,OCNT-2310554-TL-002_c6385.png,OCNT-2310554-TL-002_c6385_no-ctrls.png,130101.096396852,2429.94061614252,125404.01426735,135017.126448973,596712.315480666,22824.8636265294,554249.372845457,644081.708066889,1.14901168722269,0.103267113712931,0.968367142063457,1.37617276726606,-6.088047675,0.0633848074553233,-6.2092215,-5.9550875,0.000152320536090669,0.00561105512499706,-0.0106454331669384,0.0115375121655348,1.0773309443128,0.0557627103609248,0.975238042989114,1.19159318574892,1.06587453095889,0.05193730433176,0.969060412994956,1.17071075951216,-6.088047675,ec50_clean is deprecated - please use ec50_estimate!,PASS,PASS,PASS,6.4.1
OPA_PXR-048,Plate01,OCNT-2469101||NA|NA|TL-001,OCNT-2469101,,NA,NA,TL-001,OCNT-2469101,TL-001,c6385,,GAL4_DBD-NR1I2_LBD,gal4uas,,Luminescence,,,FALSE,Library,9,-8.28924238957618,-4.30535136944662,-19.0866859584525,-9.9134378833893,-5.55860347951391,4.94966278635627e-05,-5.65994052370503,-4.88001574833086,-5.65994052370503,YES,NO,NO,UP,OCNT-2469101-TL-001_c6385.png,OCNT-2469101-TL-001_c6385_no-ctrls.png,130101.096396852,2429.94061614252,125404.01426735,135017.126448973,736156.94148788,85011.2860957018,610192.196930826,943885.214564635,1.53142504637768,0.173735607077537,1.21130682754814,1.89409783347848,-4.7127667875,0.0974093889341165,-4.8751645,-4.48807775,0.000152320536090669,0.00561105512499706,-0.0106454331669384,0.0115375121655348,1.39919495075461,0.197288370012493,1.10438527954936,1.87827793372627,1.10928970112807,0.0685768527510685,0.979707757292332,1.2496842677435,-4.7127667875,ec50_clean is deprecated - please use ec50_estimate!,PASS,PASS,PASS,6.4.1
OPA_PXR-048,Plate01,OCNT-2469061||NA|NA|TL-001,OCNT-2469061,,NA,NA,TL-001,OCNT-2469061,TL-001,c6385,,GAL4_DBD-NR1I2_LBD,gal4uas,,Luminescence,,,FALSE,Library,9,-8.28924238957618,-4.30535136944662,-19.0866859584525,-9.9134378833893,-6.01476250999802,4.94966278635627e-05,-6.02445922532294,-5.04810146376256,-6.02445922532294,YES,NO,NO,UP,OCNT-2469061-TL-001_c6385.png,OCNT-2469061-TL-001_c6385_no-ctrls.png,130101.096396852,2429.94061614252,125404.01426735,135017.126448973,573070.364552845,50000.67245183,496354.083992064,689656.839169714,1.32818292009975,0.183936579412678,1.01368336256441,1.72463845052237,-5.0337643375,0.106885760679195,-5.20810125,-4.788713,0.000152320536090669,0.00561105512499706,-0.0106454331669384,0.0115375121655348,1.02276936620368,0.11687400093155,0.84611043804074,1.29627275428412,0.90819244769961,0.057713790555154,0.799891882748409,1.02757400937036,-5.0337643375,ec50_clean is deprecated - please use ec50_estimate!,PASS,PASS,PASS,6.4.1
OPA_PXR-048,Plate01,OCNT-2469089||NA|NA|TL-001,OCNT-2469089,,NA,NA,TL-001,OCNT-2469089,TL-001,c6385,,GAL4_DBD-NR1I2_LBD,gal4uas,,Luminescence,,,FALSE,Library,9,-8.28924238957618,-4.30535136944662,-19.0866859584525,-9.9134378833893,-5.57503372353752,4.94966278635627e-05,-5.66374808518904,-4.1877697630392,-5.66374808518904,YES,NO,NO,UP,OCNT-2469089-TL-001_c6385.png,OCNT-2469089-TL-001_c6385_no-ctrls.png,130101.096396852,2429.94061614252,125404.01426735,135017.126448973,666843.635549727,214775.937341597,405011.198516914,1222928.39345912,0.86466675865406,0.096636045910542,0.720531770601744,1.08886027764841,-4.078663885,0.312603621559732,-4.62183025,-3.45031775,0.000152320536090669,0.00561105512499706,-0.0106454331669384,0.0115375121655348,1.23943514392414,0.497291476614815,0.632143415170786,2.52001481042035,0.446311080056367,0.0332979213526808,0.385443991194677,0.514869065775825,-4.078663885,ec50_clean is deprecated - please use ec50_estimate!,PASS,PASS,PASS,6.4.1
OPA_PXR-048,Plate01,OCNT-2469113||NA|NA|TL-001,OCNT-2469113,,NA,NA,TL-001,OCNT-2469113,TL-001,c6385,,GAL4_DBD-NR1I2_LBD,gal4uas,,Luminescence,,,FALSE,Library,9,-8.28924238957618,-4.30535136944662,-19.0866859584525,-9.9134378833893,-5.36263663150064,4.94966278635627e-05,-5.32919494519956,-4.34033134093646,-5.32919494519956,YES,NO,NO,UP,OCNT-2469113-TL-001_c6385.png,OCNT-2469113-TL-001_c6385_no-ctrls.png,130101.096396852,2429.94061614252,125404.01426735,135017.126448973,525783.921009002,138120.162671562,393516.382560849,917555.3139679,1.43305037521413,0.242722199103002,1.03170525963852,1.95251709086374,-4.44507726,0.202520199093949,-4.70869,-3.93034,0.000152320536090669,0.00561105512499706,-0.0106454331669384,0.0115375121655348,0.913691784598122,0.319796610750631,0.606783589003973,1.82813237203613,0.524475509916068,0.0377581717756119,0.455628583911677,0.604332746090138,-4.44507726,ec50_clean is deprecated - please use ec50_estimate!,PASS,PASS,PASS,6.4.1
OPA_PXR-048,Plate01,OCNT-2469038||NA|NA|TL-001,OCNT-2469038,,NA,NA,TL-001,OCNT-2469038,TL-001,c6385,,GAL4_DBD-NR1I2_LBD,gal4uas,,Luminescence,,,FALSE,Library,9,-8.28924238957618,-4.30535136944662,-19.0866859584525,-9.9134378833893,-5.54525173430355,4.94966278635627e-05,-5.48457393565997,-4.587061546549,-5.48457393565997,YES,NO,NO,UP,OCNT-2469038-TL-001_c6385.png,OCNT-2469038-TL-001_c6385_no-ctrls.png,130101.096396852,2429.94061614252,125404.01426735,135017.126448973,480614.490407846,61504.2154541834,402584.4234265,639850.078777191,1.60794725151166,0.242121187060797,1.17477356098959,2.11818303519688,-4.73157207,0.120329701875528,-4.910192,-4.4352285,0.000152320536090669,0.00561105512499706,-0.0106454331669384,0.0115375121655348,0.809364054271377,0.143159420667868,0.627602550926346,1.17825308679083,0.651033429854236,0.0466076540634951,0.568581034935307,0.749362501670976,-4.73157207,ec50_clean is deprecated - please use ec50_estimate!,PASS,PASS,PASS,6.4.1
OPA_PXR-048,Plate01,OCNT-2469103||NA|NA|TL-001,OCNT-2469103,,NA,NA,TL-001,OCNT-2469103,TL-001,c6385,,GAL4_DBD-NR1I2_LBD,gal4uas,,Luminescence,,,FALSE,Library,9,-8.28924238957618,-4.30535136944662,-19.0866859584525,-9.9134378833893,-5.55650340452366,4.94966278635627e-05,-5.63919838623386,-4.78795913645672,-5.63919838623386,YES,NO,NO,UP,OCNT-2469103-TL-001_c6385.png,OCNT-2469103-TL-001_c6385_no-ctrls.png,130101.096396852,2429.94061614252,125404.01426735,135017.126448973,689277.594399924,106024.000386987,546861.974789748,955576.598343948,1.43558041744499,0.186107195421472,1.10080490314776,1.84628212939284,-4.6507282275,0.129266453168299,-4.8540465,-4.3584455,0.000152320536090669,0.00561105512499706,-0.0106454331669384,0.0115375121655348,1.29107855456173,0.245990315195602,0.961244935989801,1.91366986733333,0.950112571447277,0.0618684107776022,0.836179890261057,1.07627070595713,-4.6507282275,ec50_clean is deprecated - please use ec50_estimate!,PASS,PASS,PASS,6.4.1
