plate	channel	row	col	molecule_name	batch_name	chem_id	chem_m	compound_class	luci	corrected	luci_norm	efdr	cell_line
Plate01	Luminescence	E	21	OCNT-2469116	TL-001	OCNT-2469116||NA|NA|TL-001	1.648104885398098e-7	Library	176693	NA	0.10747396515745722	NA	c6385
Plate01	Luminescence	E	22	OCNT-2469097	TL-001	OCNT-2469097||NA|NA|TL-001	1.648104885398098e-7	Library	113174	NA	-0.03904588625241982	NA	c6385
Plate01	Luminescence	E	23	OCNT-2469083	TL-001	OCNT-2469083||NA|NA|TL-001	1.648104885398098e-7	Library	108986	NA	-0.04870638370522206	NA	c6385
Plate01	Luminescence	E	24	OCNT-2469110	TL-001	OCNT-2469110||NA|NA|TL-001	1.648104885398098e-7	Library	137826	NA	0.017819104962118793	NA	c6385
Plate01	Luminescence	E	27	OCNT-2469074	TL-001	OCNT-2469074||NA|NA|TL-001	4.120262213495243e-8	Library	143447	NA	0.030785116466943298	NA	c6385
Plate01	Luminescence	E	28	OCNT-2469073	TL-001	OCNT-2469073||NA|NA|TL-001	4.120262213495243e-8	Library	113858	NA	-0.03746809727015678	NA	c6385
Plate01	Luminescence	E	29	OCNT-2469056	TL-001	OCNT-2469056||NA|NA|TL-001	4.120262213495243e-8	Library	149839	NA	0.04552960064037033	NA	c6385
Plate01	Luminescence	E	30	OCNT-2469109	TL-001	OCNT-2469109||NA|NA|TL-001	4.120262213495243e-8	Library	110492	NA	-0.04523247989339795	NA	c6385
Plate01	Luminescence	E	31	OCNT-2469049	TL-001	OCNT-2469049||NA|NA|TL-001	4.120262213495243e-8	Library	108813	NA	-0.049105444368864805	NA	c6385
Plate01	Luminescence	E	32	OCNT-2469086	TL-001	OCNT-2469086||NA|NA|TL-001	4.120262213495243e-8	Library	104101	NA	-0.05997465735778679	NA	c6385
Plate01	Luminescence	E	33	OCNT-2469085	TL-001	OCNT-2469085||NA|NA|TL-001	4.120262213495243e-8	Library	136684	NA	0.015184843240271074	NA	c6385
Plate01	Luminescence	E	35	OCNT-2469060	TL-001	OCNT-2469060||NA|NA|TL-001	4.120262213495243e-8	Library	232926	NA	0.23718713451358034	NA	c6385
Plate01	Luminescence	E	37	OCNT-2469042	TL-001	OCNT-2469042||NA|NA|TL-001	4.120262213495243e-8	Library	114865	NA	-0.03514524126849188	NA	c6385
Plate01	Luminescence	E	38	OCNT-2469068	TL-001	OCNT-2469068||NA|NA|TL-001	4.120262213495243e-8	Library	110292	NA	-0.04569382170107689	NA	c6385
Plate01	Luminescence	E	39	OCNT-2469114	TL-001	OCNT-2469114||NA|NA|TL-001	4.120262213495243e-8	Library	100164	NA	-0.06905617084195202	NA	c6385
Plate01	Luminescence	E	40	OCNT-2469031	TL-001	OCNT-2469031||NA|NA|TL-001	4.120262213495243e-8	Library	104615	NA	-0.058789008912051036	NA	c6385
Plate01	Luminescence	E	42	OCNT-2469050	TL-001	OCNT-2469050||NA|NA|TL-001	4.120262213495243e-8	Library	136825	NA	0.01551008921468451	NA	c6385
Plate01	Luminescence	F	6	OCNT-2469051	TL-001	OCNT-2469051||NA|NA|TL-001	4.0247927231751e-7	Library	156573	NA	0.06106297930492907	NA	c6385
Plate01	Luminescence	F	8	OCNT-2469065	TL-001	OCNT-2469065||NA|NA|TL-001	4.0247927231751e-7	Library	149068	NA	0.04375112797176706	NA	c6385
Plate01	Luminescence	F	10	OCNT-2469071	TL-001	OCNT-2469071||NA|NA|TL-001	4.0247927231751e-7	Library	241605	NA	0.25720706225782014	NA	c6385
Plate01	Luminescence	F	11	OCNT-2469080	TL-001	OCNT-2469080||NA|NA|TL-001	4.0247927231751e-7	Library	226987	NA	0.22348758953454706	NA	c6385
Plate01	Luminescence	F	12	OCNT-2318616	TL-001	OCNT-2318616||NA|NA|TL-001	4.0247927231751e-7	Library	202838	NA	0.16778287296632138	NA	c6385
Plate01	Luminescence	F	13	OCNT-2469118	TL-001	OCNT-2469118||NA|NA|TL-001	4.0247927231751e-7	Library	129208	NA	-0.002060113530777783	NA	c6385
Plate01	Luminescence	F	15	OCNT-2469093	TL-001	OCNT-2469093||NA|NA|TL-001	4.0247927231751e-7	Library	130435	NA	7.702184593340345e-4	NA	c6385
Plate01	Luminescence	F	16	OCNT-2469092	TL-001	OCNT-2469092||NA|NA|TL-001	4.0247927231751e-7	Library	134202	NA	0.009459591406972149	NA	c6385
Plate01	Luminescence	F	17	OCNT-2469054	TL-001	OCNT-2469054||NA|NA|TL-001	4.0247927231751e-7	Library	348327	NA	0.50338366425352	NA	c6385
Plate01	Luminescence	F	18	OCNT-2469058	TL-001	OCNT-2469058||NA|NA|TL-001	4.0247927231751e-7	Library	142448	NA	0.028480714137585673	NA	c6385
Plate01	Luminescence	F	19	OCNT-2469048	TL-001	OCNT-2469048||NA|NA|TL-001	4.0247927231751e-7	Library	144788	NA	0.03387841328743223	NA	c6385
Plate01	Luminescence	F	21	OCNT-2469116	TL-001	OCNT-2469116||NA|NA|TL-001	4.0247927231751e-7	Library	218452	NA	0.203799827891837	NA	c6385
Plate01	Luminescence	F	22	OCNT-2469097	TL-001	OCNT-2469097||NA|NA|TL-001	4.0247927231751e-7	Library	117082	NA	-0.03003126733036824	NA	c6385
Plate01	Luminescence	F	23	OCNT-2469083	TL-001	OCNT-2469083||NA|NA|TL-001	4.0247927231751e-7	Library	100820	NA	-0.06754296971276423	NA	c6385
Plate01	Luminescence	F	24	OCNT-2469110	TL-001	OCNT-2469110||NA|NA|TL-001	4.0247927231751e-7	Library	123338	NA	-0.01560049558616236	NA	c6385
Plate01	Luminescence	F	27	OCNT-2469074	TL-001	OCNT-2469074||NA|NA|TL-001	1.648104885398098e-7	Library	152407	NA	0.05145322945097138	NA	c6385
Plate01	Luminescence	F	28	OCNT-2469073	TL-001	OCNT-2469073||NA|NA|TL-001	1.648104885398098e-7	Library	133232	NA	0.007222083639727807	NA	c6385
Plate01	Luminescence	F	29	OCNT-2469056	TL-001	OCNT-2469056||NA|NA|TL-001	1.648104885398098e-7	Library	229614	NA	0.22954731417841354	NA	c6385
Plate01	Luminescence	F	30	OCNT-2469109	TL-001	OCNT-2469109||NA|NA|TL-001	1.648104885398098e-7	Library	105870	NA	-0.05589408906886419	NA	c6385
Plate01	Luminescence	F	31	OCNT-2469049	TL-001	OCNT-2469049||NA|NA|TL-001	1.648104885398098e-7	Library	118195	NA	-0.02746390017063347	NA	c6385
Plate01	Luminescence	F	32	OCNT-2469086	TL-001	OCNT-2469086||NA|NA|TL-001	1.648104885398098e-7	Library	107753	NA	-0.051550555949564585	NA	c6385
Plate01	Luminescence	F	33	OCNT-2469085	TL-001	OCNT-2469085||NA|NA|TL-001	1.648104885398098e-7	Library	129009	NA	-0.0025191486294185573	NA	c6385
Plate01	Luminescence	F	35	OCNT-2469060	TL-001	OCNT-2469060||NA|NA|TL-001	1.648104885398098e-7	Library	343756	NA	0.4928396972390123	NA	c6385
Plate01	Luminescence	F	37	OCNT-2469042	TL-001	OCNT-2469042||NA|NA|TL-001	1.648104885398098e-7	Library	113944	NA	-0.03726972029285452	NA	c6385
Plate01	Luminescence	F	38	OCNT-2469068	TL-001	OCNT-2469068||NA|NA|TL-001	1.648104885398098e-7	Library	119137	NA	-0.025290980256464413	NA	c6385
Plate01	Luminescence	F	39	OCNT-2469114	TL-001	OCNT-2469114||NA|NA|TL-001	1.648104885398098e-7	Library	100136	NA	-0.06912075869502708	NA	c6385
Plate01	Luminescence	F	40	OCNT-2469031	TL-001	OCNT-2469031||NA|NA|TL-001	1.648104885398098e-7	Library	104814	NA	-0.058329973813410194	NA	c6385
Plate01	Luminescence	F	42	OCNT-2469050	TL-001	OCNT-2469050||NA|NA|TL-001	1.648104885398098e-7	Library	137397	NA	0.016829526784647303	NA	c6385
Plate01	Luminescence	G	6	OCNT-2469051	TL-001	OCNT-2469051||NA|NA|TL-001	1.60991708927004e-6	Library	200154	NA	0.16159166590726667	NA	c6385
Plate01	Luminescence	G	8	OCNT-2469065	TL-001	OCNT-2469065||NA|NA|TL-001	1.60991708927004e-6	Library	176028	NA	0.10594000364692353	NA	c6385
Plate01	Luminescence	G	10	OCNT-2469071	TL-001	OCNT-2469071||NA|NA|TL-001	1.60991708927004e-6	Library	367172	NA	0.5468535960820925	NA	c6385
Plate01	Luminescence	G	11	OCNT-2469080	TL-001	OCNT-2469080||NA|NA|TL-001	1.60991708927004e-6	Library	396982	NA	0.6156165925166779	NA	c6385
