plate	channel	row	col	molecule_name	batch_name	chem_id	chem_m	compound_class	luci	corrected	luci_norm	efdr	cell_line
Plate01	Luminescence	D	23	OCNT-2432891	ZZ-002	OCNT-2432891||NA|NA|ZZ-002	5.245524319330986e-8	Library	79254	NA	-0.016980805505517227	NA	c6385
Plate01	Luminescence	D	27	OCNT-2432830	ZZ-002	OCNT-2432830||NA|NA|ZZ-002	1.5736572957992963e-8	Library	80843	NA	-0.012140519453985284	NA	c6385
Plate01	Luminescence	D	28	OCNT-2432819	ZZ-002	OCNT-2432819||NA|NA|ZZ-002	1.5736572957992963e-8	Library	78541	NA	-0.019152689680937106	NA	c6385
Plate01	Luminescence	D	29	OCNT-2432679	ZZ-002	OCNT-2432679||NA|NA|ZZ-002	1.5736572957992963e-8	Library	85730	NA	0.0027458732041866275	NA	c6385
Plate01	Luminescence	D	31	OCNT-2432597	ZZ-002	OCNT-2432597||NA|NA|ZZ-002	1.5736572957992963e-8	Library	79454	NA	-0.016371581332888678	NA	c6385
Plate01	Luminescence	D	32	OCNT-2432898	ZZ-002	OCNT-2432898||NA|NA|ZZ-002	1.5736572957992963e-8	Library	77685	NA	-0.021760169139785943	NA	c6385
Plate01	Luminescence	D	33	OCNT-2432897	ZZ-002	OCNT-2432897||NA|NA|ZZ-002	1.5736572957992963e-8	Library	85672	NA	0.0025691981941246026	NA	c6385
Plate01	Luminescence	D	35	OCNT-2432728	ZZ-002	OCNT-2432728||NA|NA|ZZ-002	1.5736572957992963e-8	Library	82050	NA	-0.008463851572173543	NA	c6385
Plate01	Luminescence	D	36	OCNT-0002416	AA-003	OCNT-0002416||NA|NA|AA-003	1.5735281393338333e-8	Core_only Control	79796	NA	-0.015329807997694577	NA	c6385
Plate01	Luminescence	D	37	OCNT-2432550	ZZ-002	OCNT-2432550||NA|NA|ZZ-002	1.5736572957992963e-8	Library	74776	NA	-0.030621334730664564	NA	c6385
Plate01	Luminescence	D	38	OCNT-2432792	ZZ-002	OCNT-2432792||NA|NA|ZZ-002	1.5736572957992963e-8	Library	85241	NA	0.0012563201021108265	NA	c6385
Plate01	Luminescence	D	40	OCNT-2432467	ZZ-002	OCNT-2432467||NA|NA|ZZ-002	1.5736572957992963e-8	Library	84275	NA	-0.0016862326516840984	NA	c6385
Plate01	Luminescence	D	42	OCNT-2432628	ZZ-002	OCNT-2432628||NA|NA|ZZ-002	1.5736572957992963e-8	Library	94544	NA	0.029594382491915483	NA	c6385
Plate01	Luminescence	E	6	OCNT-0002416	AA-003	OCNT-0002416||NA|NA|AA-003	1.273127312731357e-7	Core_only Control	95067	NA	0.03118750370333805	NA	c6385
Plate01	Luminescence	E	8	OCNT-2432776	ZZ-002	OCNT-2432776||NA|NA|ZZ-002	1.273231812053413e-7	Library	85413	NA	0.0017802528905710626	NA	c6385
Plate01	Luminescence	E	10	OCNT-2432809	ZZ-002	OCNT-2432809||NA|NA|ZZ-002	1.273231812053413e-7	Library	97169	NA	0.037590449757661584	NA	c6385
Plate01	Luminescence	E	11	OCNT-2432880	ZZ-002	OCNT-2432880||NA|NA|ZZ-002	1.273231812053413e-7	Library	91350	NA	0.019865072455041512	NA	c6385
Plate01	Luminescence	E	12	OCNT-2432603	ZZ-002	OCNT-2432603||NA|NA|ZZ-002	1.273231812053413e-7	Library	89524	NA	0.014302855758945365	NA	c6385
Plate01	Luminescence	E	15	OCNT-2432972	ZZ-002	OCNT-2432972||NA|NA|ZZ-002	1.273231812053413e-7	Library	97197	NA	0.03767574114182964	NA	c6385
Plate01	Luminescence	E	16	OCNT-2432969	ZZ-002	OCNT-2432969||NA|NA|ZZ-002	1.273231812053413e-7	Library	131177	NA	0.141182928071375	NA	c6385
Plate01	Luminescence	E	17	OCNT-2432658	ZZ-002	OCNT-2432658||NA|NA|ZZ-002	1.273231812053413e-7	Library	78009	NA	-0.0207732259801283	NA	c6385
Plate01	Luminescence	E	18	OCNT-2432713	ZZ-002	OCNT-2432713||NA|NA|ZZ-002	1.273231812053413e-7	Library	74348	NA	-0.031925074460089096	NA	c6385
Plate01	Luminescence	E	19	OCNT-2432593	ZZ-002	OCNT-2432593||NA|NA|ZZ-002	1.273231812053413e-7	Library	87527	NA	0.008219752395251809	NA	c6385
Plate01	Luminescence	E	22	OCNT-2432987	ZZ-002	OCNT-2432987||NA|NA|ZZ-002	1.273231812053413e-7	Library	92462	NA	0.023252358854854997	NA	c6385
Plate01	Luminescence	E	23	OCNT-2432891	ZZ-002	OCNT-2432891||NA|NA|ZZ-002	1.273231812053413e-7	Library	83562	NA	-0.003858116827103623	NA	c6385
Plate01	Luminescence	E	27	OCNT-2432830	ZZ-002	OCNT-2432830||NA|NA|ZZ-002	5.245524319330986e-8	Library	81051	NA	-0.011506926314451825	NA	c6385
Plate01	Luminescence	E	28	OCNT-2432819	ZZ-002	OCNT-2432819||NA|NA|ZZ-002	5.245524319330986e-8	Library	80937	NA	-0.011854184092850124	NA	c6385
Plate01	Luminescence	E	29	OCNT-2432679	ZZ-002	OCNT-2432679||NA|NA|ZZ-002	5.245524319330986e-8	Library	89381	NA	0.013867260475516318	NA	c6385
Plate01	Luminescence	E	31	OCNT-2432597	ZZ-002	OCNT-2432597||NA|NA|ZZ-002	5.245524319330986e-8	Library	82877	NA	-0.005944709618355719	NA	c6385
Plate01	Luminescence	E	32	OCNT-2432898	ZZ-002	OCNT-2432898||NA|NA|ZZ-002	5.245524319330986e-8	Library	79539	NA	-0.016112661059521746	NA	c6385
Plate01	Luminescence	E	33	OCNT-2432897	ZZ-002	OCNT-2432897||NA|NA|ZZ-002	5.245524319330986e-8	Library	83647	NA	-0.003599196553737001	NA	c6385
Plate01	Luminescence	E	35	OCNT-2432728	ZZ-002	OCNT-2432728||NA|NA|ZZ-002	5.245524319330986e-8	Library	77999	NA	-0.020803687188759714	NA	c6385
Plate01	Luminescence	E	36	OCNT-0002416	AA-003	OCNT-0002416||NA|NA|AA-003	5.2450937977794433e-8	Core_only Control	69328	NA	-0.047216601193058906	NA	c6385
Plate01	Luminescence	E	37	OCNT-2432550	ZZ-002	OCNT-2432550||NA|NA|ZZ-002	5.245524319330986e-8	Library	70086	NA	-0.04490764157879779	NA	c6385
Plate01	Luminescence	E	38	OCNT-2432792	ZZ-002	OCNT-2432792||NA|NA|ZZ-002	5.245524319330986e-8	Library	94145	NA	0.02837898026752166	NA	c6385
Plate01	Luminescence	E	40	OCNT-2432467	ZZ-002	OCNT-2432467||NA|NA|ZZ-002	5.245524319330986e-8	Library	84874	NA	1.3839374533748094e-4	NA	c6385
Plate01	Luminescence	E	42	OCNT-2432628	ZZ-002	OCNT-2432628||NA|NA|ZZ-002	5.245524319330986e-8	Library	85501	NA	0.002048311526527552	NA	c6385
Plate01	Luminescence	F	6	OCNT-0002416	AA-003	OCNT-0002416||NA|NA|AA-003	5.09250925092543e-7	Core_only Control	91150	NA	0.019255848282413363	NA	c6385
Plate01	Luminescence	F	8	OCNT-2432776	ZZ-002	OCNT-2432776||NA|NA|ZZ-002	5.092927248213653e-7	Library	96884	NA	0.036722305311666016	NA	c6385
Plate01	Luminescence	F	10	OCNT-2432809	ZZ-002	OCNT-2432809||NA|NA|ZZ-002	5.092927248213653e-7	Library	83276	NA	-0.004729307393962291	NA	c6385
Plate01	Luminescence	F	11	OCNT-2432880	ZZ-002	OCNT-2432880||NA|NA|ZZ-002	5.092927248213653e-7	Library	107314	NA	0.06849334591423151	NA	c6385
Plate01	Luminescence	F	12	OCNT-2432603	ZZ-002	OCNT-2432603||NA|NA|ZZ-002	5.092927248213653e-7	Library	99508	NA	0.04471532645654911	NA	c6385
Plate01	Luminescence	F	15	OCNT-2432972	ZZ-002	OCNT-2432972||NA|NA|ZZ-002	5.092927248213653e-7	Library	105271	NA	0.06227012099083326	NA	c6385
Plate01	Luminescence	F	16	OCNT-2432969	ZZ-002	OCNT-2432969||NA|NA|ZZ-002	5.092927248213653e-7	Library	203123	NA	0.3603391396909473	NA	c6385
Plate01	Luminescence	F	17	OCNT-2432658	ZZ-002	OCNT-2432658||NA|NA|ZZ-002	5.092927248213653e-7	Library	84760	NA	-2.0886403306041965e-4	NA	c6385
Plate01	Luminescence	F	18	OCNT-2432713	ZZ-002	OCNT-2432713||NA|NA|ZZ-002	5.092927248213653e-7	Library	72218	NA	-0.038413311898580015	NA	c6385
Plate01	Luminescence	F	19	OCNT-2432593	ZZ-002	OCNT-2432593||NA|NA|ZZ-002	5.092927248213653e-7	Library	101847	NA	0.05184020315543694	NA	c6385
Plate01	Luminescence	F	22	OCNT-2432987	ZZ-002	OCNT-2432987||NA|NA|ZZ-002	5.092927248213653e-7	Library	95486	NA	0.03246382834499426	NA	c6385
Plate01	Luminescence	F	23	OCNT-2432891	ZZ-002	OCNT-2432891||NA|NA|ZZ-002	5.092927248213653e-7	Library	78730	NA	-0.018576972837803334	NA	c6385
Plate01	Luminescence	F	27	OCNT-2432830	ZZ-002	OCNT-2432830||NA|NA|ZZ-002	1.273231812053413e-7	Library	80660	NA	-0.012697959571940165	NA	c6385
Plate01	Luminescence	F	28	OCNT-2432819	ZZ-002	OCNT-2432819||NA|NA|ZZ-002	1.273231812053413e-7	Library	72351	NA	-0.03800817782378238	NA	c6385
Plate01	Luminescence	F	29	OCNT-2432679	ZZ-002	OCNT-2432679||NA|NA|ZZ-002	1.273231812053413e-7	Library	83704	NA	-0.0034255676645378952	NA	c6385
Plate01	Luminescence	F	31	OCNT-2432597	ZZ-002	OCNT-2432597||NA|NA|ZZ-002	1.273231812053413e-7	Library	84531	NA	-9.064257107196282e-4	NA	c6385
Plate01	Luminescence	F	32	OCNT-2432898	ZZ-002	OCNT-2432898||NA|NA|ZZ-002	1.273231812053413e-7	Library	82763	NA	-0.0062919673967536645	NA	c6385
Plate01	Luminescence	F	33	OCNT-2432897	ZZ-002	OCNT-2432897||NA|NA|ZZ-002	1.273231812053413e-7	Library	80623	NA	-0.012810666043876531	NA	c6385
Plate01	Luminescence	F	35	OCNT-2432728	ZZ-002	OCNT-2432728||NA|NA|ZZ-002	1.273231812053413e-7	Library	78113	NA	-0.020456429410361236	NA	c6385
Plate01	Luminescence	F	36	OCNT-0002416	AA-003	OCNT-0002416||NA|NA|AA-003	1.273127312731357e-7	Core_only Control	78769	NA	-0.018458174124140598	NA	c6385
Plate01	Luminescence	F	37	OCNT-2432550	ZZ-002	OCNT-2432550||NA|NA|ZZ-002	1.273231812053413e-7	Library	76630	NA	-0.024973826650400145	NA	c6385
Plate01	Luminescence	F	38	OCNT-2432792	ZZ-002	OCNT-2432792||NA|NA|ZZ-002	1.273231812053413e-7	Library	87955	NA	0.009523492124676472	NA	c6385
Plate01	Luminescence	F	40	OCNT-2432467	ZZ-002	OCNT-2432467||NA|NA|ZZ-002	1.273231812053413e-7	Library	97488	NA	0.038562162313003655	NA	c6385
Plate01	Luminescence	F	42	OCNT-2432628	ZZ-002	OCNT-2432628||NA|NA|ZZ-002	1.273231812053413e-7	Library	89210	NA	0.013346373807918824	NA	c6385
Plate01	Luminescence	G	6	OCNT-0002416	AA-003	OCNT-0002416||NA|NA|AA-003	1.527752775277629e-6	Core_only Control	95914	NA	0.03376756807441897	NA	c6385
Plate01	Luminescence	G	8	OCNT-2432776	ZZ-002	OCNT-2432776||NA|NA|ZZ-002	1.527878174464096e-6	Library	121904	NA	0.11293624930746472	NA	c6385
Plate01	Luminescence	G	10	OCNT-2432809	ZZ-002	OCNT-2432809||NA|NA|ZZ-002	1.527878174464096e-6	Library	95628	NA	0.03289637750756066	NA	c6385
Plate01	Luminescence	G	11	OCNT-2432880	ZZ-002	OCNT-2432880||NA|NA|ZZ-002	1.527878174464096e-6	Library	162566	NA	0.2367976158445207	NA	c6385
Plate01	Luminescence	G	12	OCNT-2432603	ZZ-002	OCNT-2432603||NA|NA|ZZ-002	1.527878174464096e-6	Library	130778	NA	0.13996752584698144	NA	c6385
Plate01	Luminescence	G	15	OCNT-2432972	ZZ-002	OCNT-2432972||NA|NA|ZZ-002	1.527878174464096e-6	Library	136770	NA	0.15821988205892482	NA	c6385
Plate01	Luminescence	G	16	OCNT-2432969	ZZ-002	OCNT-2432969||NA|NA|ZZ-002	1.527878174464096e-6	Library	291431	NA	0.6293359808732402	NA	c6385
Plate01	Luminescence	G	17	OCNT-2432658	ZZ-002	OCNT-2432658||NA|NA|ZZ-002	1.527878174464096e-6	Library	99936	NA	0.04601906618597391	NA	c6385
Plate01	Luminescence	G	18	OCNT-2432713	ZZ-002	OCNT-2432713||NA|NA|ZZ-002	1.527878174464096e-6	Library	89866	NA	0.015344629094139731	NA	c6385
Plate01	Luminescence	G	19	OCNT-2432593	ZZ-002	OCNT-2432593||NA|NA|ZZ-002	1.527878174464096e-6	Library	153235	NA	0.2083742620705486	NA	c6385
Plate01	Luminescence	G	22	OCNT-2432987	ZZ-002	OCNT-2432987||NA|NA|ZZ-002	1.527878174464096e-6	Library	121733	NA	0.1124153626398675	NA	c6385
Plate01	Luminescence	G	23	OCNT-2432891	ZZ-002	OCNT-2432891||NA|NA|ZZ-002	1.527878174464096e-6	Library	98122	NA	0.040493402940235144	NA	c6385
Plate01	Luminescence	G	27	OCNT-2432830	ZZ-002	OCNT-2432830||NA|NA|ZZ-002	5.092927248213653e-7	Library	98082	NA	0.04037155810570971	NA	c6385
Plate01	Luminescence	G	28	OCNT-2432819	ZZ-002	OCNT-2432819||NA|NA|ZZ-002	5.092927248213653e-7	Library	73121	NA	-0.035662664759163486	NA	c6385
Plate01	Luminescence	G	29	OCNT-2432679	ZZ-002	OCNT-2432679||NA|NA|ZZ-002	5.092927248213653e-7	Library	94923	NA	0.03074886229904564	NA	c6385
Plate01	Luminescence	G	31	OCNT-2432597	ZZ-002	OCNT-2432597||NA|NA|ZZ-002	5.092927248213653e-7	Library	92405	NA	0.02307872996565598	NA	c6385
Plate01	Luminescence	G	32	OCNT-2432898	ZZ-002	OCNT-2432898||NA|NA|ZZ-002	5.092927248213653e-7	Library	96306	NA	0.03496164745277054	NA	c6385
Plate01	Luminescence	G	33	OCNT-2432897	ZZ-002	OCNT-2432897||NA|NA|ZZ-002	5.092927248213653e-7	Library	89495	NA	0.01421451825391444	NA	c6385
Plate01	Luminescence	G	35	OCNT-2432728	ZZ-002	OCNT-2432728||NA|NA|ZZ-002	5.092927248213653e-7	Library	77894	NA	-0.021123529879389254	NA	c6385
Plate01	Luminescence	G	36	OCNT-0002416	AA-003	OCNT-0002416||NA|NA|AA-003	5.09250925092543e-7	Core_only Control	74120	NA	-0.032619590016885115	NA	c6385
Plate01	Luminescence	G	37	OCNT-2432550	ZZ-002	OCNT-2432550||NA|NA|ZZ-002	5.092927248213653e-7	Library	76231	NA	-0.026189228874793795	NA	c6385
Plate01	Luminescence	G	38	OCNT-2432792	ZZ-002	OCNT-2432792||NA|NA|ZZ-002	5.092927248213653e-7	Library	77229	NA	-0.023149200253378653	NA	c6385
Plate01	Luminescence	G	40	OCNT-2432467	ZZ-002	OCNT-2432467||NA|NA|ZZ-002	5.092927248213653e-7	Library	112974	NA	0.08573438999961155	NA	c6385
Plate01	Luminescence	G	42	OCNT-2432628	ZZ-002	OCNT-2432628||NA|NA|ZZ-002	5.092927248213653e-7	Library	102618	NA	0.054188762340919246	NA	c6385
Plate01	Luminescence	H	6	OCNT-0002416	AA-003	OCNT-0002416||NA|NA|AA-003	4.201320132013202e-6	Core_only Control	106783	NA	0.0668758557359031	NA	c6385
Plate01	Luminescence	H	8	OCNT-2432776	ZZ-002	OCNT-2432776||NA|NA|ZZ-002	4.201664979775985e-6	Library	214598	NA	0.3952933765954957	NA	c6385
Plate01	Luminescence	H	10	OCNT-2432809	ZZ-002	OCNT-2432809||NA|NA|ZZ-002	4.201664979775985e-6	Library	131350	NA	0.14170990698069874	NA	c6385
Plate01	Luminescence	H	11	OCNT-2432880	ZZ-002	OCNT-2432880||NA|NA|ZZ-002	4.201664979775985e-6	Library	264503	NA	0.5473100382705691	NA	c6385
Plate01	Luminescence	H	12	OCNT-2432603	ZZ-002	OCNT-2432603||NA|NA|ZZ-002	4.201664979775985e-6	Library	230299	NA	0.443120520267679	NA	c6385
Plate01	Luminescence	H	15	OCNT-2432972	ZZ-002	OCNT-2432972||NA|NA|ZZ-002	4.201664979775985e-6	Library	197852	NA	0.3442830366213293	NA	c6385
Plate01	Luminescence	H	16	OCNT-2432969	ZZ-002	OCNT-2432969||NA|NA|ZZ-002	4.201664979775985e-6	Library	372524	NA	0.8763550600279677	NA	c6385
Plate01	Luminescence	H	17	OCNT-2432658	ZZ-002	OCNT-2432658||NA|NA|ZZ-002	4.201664979775985e-6	Library	148442	NA	0.19377420477351143	NA	c6385
Plate01	Luminescence	H	18	OCNT-2432713	ZZ-002	OCNT-2432713||NA|NA|ZZ-002	4.201664979775985e-6	Library	149450	NA	0.19684469460355813	NA	c6385
Plate01	Luminescence	H	19	OCNT-2432593	ZZ-002	OCNT-2432593||NA|NA|ZZ-002	4.201664979775985e-6	Library	256194	NA	0.5219998200187265	NA	c6385
Plate01	Luminescence	H	22	OCNT-2432987	ZZ-002	OCNT-2432987||NA|NA|ZZ-002	4.201664979775985e-6	Library	193019	NA	0.3295611344897674	NA	c6385
Plate01	Luminescence	H	23	OCNT-2432891	ZZ-002	OCNT-2432891||NA|NA|ZZ-002	4.201664979775985e-6	Library	161282	NA	0.23288639665624764	NA	c6385
Plate01	Luminescence	H	27	OCNT-2432830	ZZ-002	OCNT-2432830||NA|NA|ZZ-002	1.527878174464096e-6	Library	136684	NA	0.1579579156646952	NA	c6385
Plate01	Luminescence	H	28	OCNT-2432819	ZZ-002	OCNT-2432819||NA|NA|ZZ-002	1.527878174464096e-6	Library	83276	NA	-0.004729307393962291	NA	c6385
Plate01	Luminescence	H	29	OCNT-2432679	ZZ-002	OCNT-2432679||NA|NA|ZZ-002	1.527878174464096e-6	Library	159884	NA	0.22862791968957585	NA	c6385
Plate01	Luminescence	H	31	OCNT-2432597	ZZ-002	OCNT-2432597||NA|NA|ZZ-002	1.527878174464096e-6	Library	123559	NA	0.11797757933596348	NA	c6385
Plate01	Luminescence	H	32	OCNT-2432898	ZZ-002	OCNT-2432898||NA|NA|ZZ-002	1.527878174464096e-6	Library	137921	NA	0.16172596717240087	NA	c6385
Plate01	Luminescence	H	33	OCNT-2432897	ZZ-002	OCNT-2432897||NA|NA|ZZ-002	1.527878174464096e-6	Library	112860	NA	0.08538713222121334	NA	c6385
Plate01	Luminescence	H	35	OCNT-2432728	ZZ-002	OCNT-2432728||NA|NA|ZZ-002	1.527878174464096e-6	Library	76655	NA	-0.024897673628821743	NA	c6385
Plate01	Luminescence	H	36	OCNT-0002416	AA-003	OCNT-0002416||NA|NA|AA-003	1.527752775277629e-6	Core_only Control	68760	NA	-0.04894679784332314	NA	c6385
Plate01	Luminescence	H	37	OCNT-2432550	ZZ-002	OCNT-2432550||NA|NA|ZZ-002	1.527878174464096e-6	Library	73831	NA	-0.03349991894633308	NA	c6385
Plate01	Luminescence	H	38	OCNT-2432792	ZZ-002	OCNT-2432792||NA|NA|ZZ-002	1.527878174464096e-6	Library	75917	NA	-0.027145710825819847	NA	c6385
Plate01	Luminescence	H	40	OCNT-2432467	ZZ-002	OCNT-2432467||NA|NA|ZZ-002	1.527878174464096e-6	Library	146443	NA	0.18768500916809172	NA	c6385
Plate01	Luminescence	H	42	OCNT-2432628	ZZ-002	OCNT-2432628||NA|NA|ZZ-002	1.527878174464096e-6	Library	148926	NA	0.19524852727127232	NA	c6385
Plate01	Luminescence	I	6	OCNT-0002416	AA-003	OCNT-0002416||NA|NA|AA-003	1.680528052805281e-5	Core_only Control	96056	NA	0.03420011723698505	NA	c6385
