plate	channel	row	col	molecule_name	batch_name	chem_id	chem_m	compound_class	luci	corrected	luci_norm	efdr	cell_line
Plate01	Luminescence	G	9	OCNT-2318616	AA-004	OCNT-2318616||NA|NA|AA-004	1.608959944746019e-6	Library	345905	NA	0.5780220911279372	NA	c6385
Plate01	Luminescence	G	18	OCNT-2311117	AA-004	OCNT-2311117||NA|NA|AA-004	1.608959944746019e-6	Library	406069	NA	0.7264799708376428	NA	c6385
Plate01	Luminescence	G	21	OCNT-2318311	AA-004	OCNT-2318311||NA|NA|AA-004	1.608959944746019e-6	Library	309595	NA	0.48842522901339425	NA	c6385
Plate01	Luminescence	H	9	OCNT-2318616	AA-004	OCNT-2318616||NA|NA|AA-004	4.826879834238057e-6	Library	355440	NA	0.6015502123138962	NA	c6385
Plate01	Luminescence	H	18	OCNT-2311117	AA-004	OCNT-2311117||NA|NA|AA-004	4.826879834238057e-6	Library	467917	NA	0.8790932103876372	NA	c6385
Plate01	Luminescence	H	21	OCNT-2318311	AA-004	OCNT-2318311||NA|NA|AA-004	4.826879834238057e-6	Library	376381	NA	0.6532232470024311	NA	c6385
Plate01	Luminescence	I	9	OCNT-2318616	AA-004	OCNT-2318616||NA|NA|AA-004	1.65016501650165e-5	Library	365639	NA	0.6267167889238185	NA	c6385
Plate01	Luminescence	I	18	OCNT-2311117	AA-004	OCNT-2311117||NA|NA|AA-004	1.65016501650165e-5	Library	577233	NA	1.1488362723241143	NA	c6385
Plate01	Luminescence	I	21	OCNT-2318311	AA-004	OCNT-2318311||NA|NA|AA-004	1.65016501650165e-5	Library	267749	NA	0.385167991556903	NA	c6385
Plate01	Luminescence	J	9	OCNT-2318616	AA-004	OCNT-2318616||NA|NA|AA-004	4.950495049504951e-5	Library	149668	NA	0.0937968245134582	NA	c6385
Plate01	Luminescence	J	18	OCNT-2311117	AA-004	OCNT-2311117||NA|NA|AA-004	4.950495049504951e-5	Library	462514	NA	0.8657610196411534	NA	c6385
Plate01	Luminescence	J	21	OCNT-2318311	AA-004	OCNT-2318311||NA|NA|AA-004	4.950495049504951e-5	Library	123559	NA	0.02937147411553413	NA	c6385
Plate01	Luminescence	K	6	C-11		C-11	NA	Negative Control	121219	NA	0.023597399278078055	NA	c6385
Plate01	Luminescence	K	7	C-11		C-11	NA	Negative Control	100621	NA	-0.027229264611631845	NA	c6385
Plate01	Luminescence	K	8	C-11		C-11	NA	Negative Control	108523	NA	-0.007730658045145433	NA	c6385
Plate01	Luminescence	K	9	C-11		C-11	NA	Negative Control	99394	NA	-0.030256952571272273	NA	c6385
Plate01	Luminescence	K	10	C-11		C-11	NA	Negative Control	115085	NA	0.008461427033225031	NA	c6385
Plate01	Luminescence	K	11	C-11		C-11	NA	Negative Control	121248	NA	0.023668958325209207	NA	c6385
Plate01	Luminescence	K	12	C-11		C-11	NA	Negative Control	127981	NA	0.04028299502631664	NA	c6385
Plate01	Luminescence	K	13	C-11		C-11	NA	Negative Control	123828	NA	0.03003524596650672	NA	c6385
Plate01	Luminescence	K	14	C-11		C-11	NA	Negative Control	126755	NA	0.037257774620025656	NA	c6385
Plate01	Luminescence	K	15	C-11		C-11	NA	Negative Control	116968	NA	0.01310782999003294	NA	c6385
Plate01	Luminescence	K	16	C-11		C-11	NA	Negative Control	97718	NA	-0.034392571984766716	NA	c6385
Plate01	Luminescence	K	17	C-11		C-11	NA	Negative Control	116084	NA	0.010926512829216067	NA	c6385
Plate01	Luminescence	K	18	C-11		C-11	NA	Negative Control	127240	NA	0.03845453799445588	NA	c6385
Plate01	Luminescence	K	19	C-11		C-11	NA	Negative Control	135029	NA	0.05767431103246681	NA	c6385
Plate01	Luminescence	K	20	C-11		C-11	NA	Negative Control	102732	NA	-0.022020259491174577	NA	c6385
Plate01	Luminescence	K	21	C-11		C-11	NA	Negative Control	96313	NA	-0.037859484440589605	NA	c6385
Plate01	Luminescence	K	22	C-11		C-11	NA	Negative Control	115672	NA	0.009909880849287928	NA	c6385
Plate01	Luminescence	K	23	C-11		C-11	NA	Negative Control	103616	NA	-0.019838942330357774	NA	c6385
Plate01	Luminescence	K	24	C-11		C-11	NA	Negative Control	130464	NA	0.04640992999272844	NA	c6385
Plate01	Luminescence	L	5	OCNT-2316441	AA-004	OCNT-2316441||NA|NA|AA-004	5.153544711123203e-9	Library	105927	NA	-0.014136426540032677	NA	c6385
Plate01	Luminescence	L	16	OCNT-2308531	AA-004	OCNT-2308531||NA|NA|AA-004	5.153544711123203e-9	Library	105414	NA	-0.015402281408244145	NA	c6385
Plate01	Luminescence	L	25	C-11		C-11	NA	Negative Control	98196	NA	-0.03321308148378219	NA	c6385
Plate01	Luminescence	L	26	C-11		C-11	NA	Negative Control	119593	NA	0.01958515753205091	NA	c6385
Plate01	Luminescence	L	27	C-11		C-11	NA	Negative Control	128581	NA	0.04176352703592085	NA	c6385
Plate01	Luminescence	L	28	C-11		C-11	NA	Negative Control	110398	NA	-0.0031039955151324606	NA	c6385
Plate01	Luminescence	L	29	C-11		C-11	NA	Negative Control	147375	NA	0.08813872468342118	NA	c6385
Plate01	Luminescence	L	30	C-11		C-11	NA	Negative Control	115285	NA	0.008954937703093293	NA	c6385
Plate01	Luminescence	L	31	C-11		C-11	NA	Negative Control	139480	NA	0.0686573909903799	NA	c6385
Plate01	Luminescence	L	32	C-11		C-11	NA	Negative Control	116112	NA	0.010995604322997593	NA	c6385
Plate01	Luminescence	L	33	C-11		C-11	NA	Negative Control	130064	NA	0.04542290865299252	NA	c6385
Plate01	Luminescence	L	34	C-11		C-11	NA	Negative Control	114605	NA	0.0072770014255416834	NA	c6385
Plate01	Luminescence	L	35	C-11		C-11	NA	Negative Control	117482	NA	0.014376152411593929	NA	c6385
Plate01	Luminescence	L	36	C-11		C-11	NA	Negative Control	123901	NA	0.030215377361008666	NA	c6385
Plate01	Luminescence	L	37	C-11		C-11	NA	Negative Control	115399	NA	0.009236238784918187	NA	c6385
Plate01	Luminescence	L	38	C-11		C-11	NA	Negative Control	104558	NA	-0.017514507075279562	NA	c6385
Plate01	Luminescence	L	39	C-11		C-11	NA	Negative Control	139138	NA	0.0678134877449059	NA	c6385
Plate01	Luminescence	L	40	C-11		C-11	NA	Negative Control	171870	NA	0.14858144397551004	NA	c6385
Plate01	Luminescence	L	41	C-11		C-11	NA	Negative Control	110977	NA	-0.0016752821258644657	NA	c6385
Plate01	Luminescence	L	42	C-11		C-11	NA	Negative Control	119308	NA	0.01888190482748912	NA	c6385
Plate01	Luminescence	L	43	C-11		C-11	NA	Negative Control	157601	NA	0.11337192523377476	NA	c6385
Plate01	Luminescence	M	5	OCNT-2316441	AA-004	OCNT-2316441||NA|NA|AA-004	1.544134450876894e-8	Library	135457	NA	0.05873042386598465	NA	c6385
Plate01	Luminescence	M	16	OCNT-2308531	AA-004	OCNT-2308531||NA|NA|AA-004	1.544134450876894e-8	Library	124301	NA	0.031202398700744545	NA	c6385
Plate01	Luminescence	M	32	OCNT-2317134	AA-004	OCNT-2317134||NA|NA|AA-004	5.153544711123203e-9	Library	108723	NA	-0.007237147375277458	NA	c6385
Plate01	Luminescence	N	5	OCNT-2316441	AA-004	OCNT-2316441||NA|NA|AA-004	4.632403352630681e-8	Library	117881	NA	0.015360706197980465	NA	c6385
Plate01	Luminescence	N	16	OCNT-2308531	AA-004	OCNT-2308531||NA|NA|AA-004	4.632403352630681e-8	Library	128124	NA	0.0406358551552724	NA	c6385
Plate01	Luminescence	N	32	OCNT-2317134	AA-004	OCNT-2317134||NA|NA|AA-004	1.544134450876894e-8	Library	129123	NA	0.043100940951263544	NA	c6385
Plate01	Luminescence	O	5	OCNT-2316441	AA-004	OCNT-2316441||NA|NA|AA-004	1.544134450876893e-7	Library	162481	NA	0.12541358557855517	NA	c6385
Plate01	Luminescence	O	16	OCNT-2308531	AA-004	OCNT-2308531||NA|NA|AA-004	1.544134450876893e-7	Library	164180	NA	0.12960595871908415	NA	c6385
Plate01	Luminescence	O	32	OCNT-2317134	AA-004	OCNT-2317134||NA|NA|AA-004	4.632403352630681e-8	Library	145558	NA	0.08365518024766984	NA	c6385
Plate01	Luminescence	P	5	OCNT-2316441	AA-004	OCNT-2316441||NA|NA|AA-004	4.022399861865047e-7	Library	251340	NA	0.344677908647578	NA	c6385
Plate01	Luminescence	P	16	OCNT-2308531	AA-004	OCNT-2308531||NA|NA|AA-004	4.022399861865047e-7	Library	305539	NA	0.4784168326284704	NA	c6385
Plate01	Luminescence	P	32	OCNT-2317134	AA-004	OCNT-2317134||NA|NA|AA-004	1.544134450876893e-7	Library	254253	NA	0.3518658915542068	NA	c6385
Plate01	Luminescence	Q	5	OCNT-2316441	AA-004	OCNT-2316441||NA|NA|AA-004	1.608959944746019e-6	Library	409212	NA	0.7342354910146203	NA	c6385
Plate01	Luminescence	Q	16	OCNT-2308531	AA-004	OCNT-2308531||NA|NA|AA-004	1.608959944746019e-6	Library	483525	NA	0.9176067830641413	NA	c6385
Plate01	Luminescence	Q	32	OCNT-2317134	AA-004	OCNT-2317134||NA|NA|AA-004	4.022399861865047e-7	Library	406155	NA	0.7266921804256866	NA	c6385
Plate01	Luminescence	R	5	OCNT-2316441	AA-004	OCNT-2316441||NA|NA|AA-004	4.826879834238057e-6	Library	475806	NA	0.8985597387605829	NA	c6385
Plate01	Luminescence	R	16	OCNT-2308531	AA-004	OCNT-2308531||NA|NA|AA-004	4.826879834238057e-6	Library	546149	NA	1.0721348440132241	NA	c6385
Plate01	Luminescence	R	32	OCNT-2317134	AA-004	OCNT-2317134||NA|NA|AA-004	1.608959944746019e-6	Library	496504	NA	0.9496331579852271	NA	c6385
Plate01	Luminescence	S	5	OCNT-2316441	AA-004	OCNT-2316441||NA|NA|AA-004	1.65016501650165e-5	Library	486269	NA	0.9243777494547308	NA	c6385
Plate01	Luminescence	S	16	OCNT-2308531	AA-004	OCNT-2308531||NA|NA|AA-004	1.65016501650165e-5	Library	686520	NA	1.418507775213462	NA	c6385
Plate01	Luminescence	S	32	OCNT-2317134	AA-004	OCNT-2317134||NA|NA|AA-004	4.826879834238057e-6	Library	551289	NA	1.084818068228831	NA	c6385
Plate01	Luminescence	T	5	OCNT-2316441	AA-004	OCNT-2316441||NA|NA|AA-004	4.950495049504951e-5	Library	219103	NA	0.2651313913248975	NA	c6385
Plate01	Luminescence	T	16	OCNT-2308531	AA-004	OCNT-2308531||NA|NA|AA-004	4.950495049504951e-5	Library	556237	NA	1.0970275222013677	NA	c6385
Plate01	Luminescence	T	32	OCNT-2317134	AA-004	OCNT-2317134||NA|NA|AA-004	1.65016501650165e-5	Library	570737	NA	1.132807045766801	NA	c6385
Plate01	Luminescence	U	6	C-11		C-11	NA	Negative Control	100283	NA	-0.02806329764370913	NA	c6385
Plate01	Luminescence	U	7	C-11		C-11	NA	Negative Control	111376	NA	-6.907283394780001e-4	NA	c6385
Plate01	Luminescence	U	8	C-11		C-11	NA	Negative Control	115182	NA	0.008700779708110926	NA	c6385
Plate01	Luminescence	U	9	C-11		C-11	NA	Negative Control	105214	NA	-0.015895792078112193	NA	c6385
Plate01	Luminescence	U	10	C-11		C-11	NA	Negative Control	102932	NA	-0.021526748821306674	NA	c6385
Plate01	Luminescence	U	11	C-11		C-11	NA	Negative Control	92034	NA	-0.04841814522241639	NA	c6385
Plate01	Luminescence	U	12	C-11		C-11	NA	Negative Control	95429	NA	-0.040040801601406474	NA	c6385
Plate01	Luminescence	U	13	C-11		C-11	NA	Negative Control	103902	NA	-0.0191332220724469	NA	c6385
Plate01	Luminescence	U	14	C-11		C-11	NA	Negative Control	90665	NA	-0.051796225757663523	NA	c6385
Plate01	Luminescence	U	15	C-11		C-11	NA	Negative Control	89837	NA	-0.053839359930917055	NA	c6385
Plate01	Luminescence	U	16	C-11		C-11	NA	Negative Control	114515	NA	0.0070549216241010985	NA	c6385
Plate01	Luminescence	U	17	C-11		C-11	NA	Negative Control	97625	NA	-0.034622054446255185	NA	c6385
Plate01	Luminescence	U	18	C-11		C-11	NA	Negative Control	99109	NA	-0.03096020527583442	NA	c6385
Plate01	Luminescence	U	19	C-11		C-11	NA	Negative Control	115342	NA	0.009095588244005758	NA	c6385
Plate01	Luminescence	U	20	C-11		C-11	NA	Negative Control	97872	NA	-0.03401256876896843	NA	c6385
Plate01	Luminescence	U	21	C-11		C-11	NA	Negative Control	96655	NA	-0.03701558119511524	NA	c6385
Plate01	Luminescence	U	22	C-11		C-11	NA	Negative Control	113316	NA	0.00409632515824241	NA	c6385
Plate01	Luminescence	U	23	C-11		C-11	NA	Negative Control	103474	NA	-0.02018933490596416	NA	c6385
Plate01	Luminescence	U	24	C-11		C-11	NA	Negative Control	115542	NA	0.009589098913873804	NA	c6385
Plate01	Luminescence	U	32	OCNT-2317134	AA-004	OCNT-2317134||NA|NA|AA-004	4.950495049504951e-5	Library	440963	NA	0.8125827774095226	NA	c6385
Plate01	Luminescence	V	10	OCNT-2308748	AA-004	OCNT-2308748||NA|NA|AA-004	5.153544711123203e-9	Library	92120	NA	-0.0482059356343732	NA	c6385
Plate01	Luminescence	V	15	OCNT-2309356	AA-004	OCNT-2309356||NA|NA|AA-004	5.153544711123203e-9	Library	92291	NA	-0.047783984011636055	NA	c6385
Plate01	Luminescence	V	17	OCNT-2318048	AA-004	OCNT-2318048||NA|NA|AA-004	5.153544711123203e-9	Library	92348	NA	-0.04764333347072355	NA	c6385
Plate01	Luminescence	V	25	C-11		C-11	NA	Negative Control	101077	NA	-0.026104060284332698	NA	c6385
Plate01	Luminescence	V	26	C-11		C-11	NA	Negative Control	104490	NA	-0.017682300703034736	NA	c6385
Plate01	Luminescence	V	27	C-11		C-11	NA	Negative Control	100375	NA	-0.027836282735569828	NA	c6385
Plate01	Luminescence	V	28	C-11		C-11	NA	Negative Control	98110	NA	-0.03342529107182549	NA	c6385
Plate01	Luminescence	V	29	C-11		C-11	NA	Negative Control	109607	NA	-0.005055830214460549	NA	c6385
Plate01	Luminescence	V	30	C-11		C-11	NA	Negative Control	86785	NA	-0.06137033275310345	NA	c6385
Plate01	Luminescence	V	31	C-11		C-11	NA	Negative Control	111861	NA	5.060350349521923e-4	NA	c6385
Plate01	Luminescence	V	32	C-11		C-11	NA	Negative Control	116341	NA	0.01156067403999622	NA	c6385
Plate01	Luminescence	V	33	C-11		C-11	NA	Negative Control	119279	NA	0.018810345780357896	NA	c6385
Plate01	Luminescence	V	34	C-11		C-11	NA	Negative Control	100022	NA	-0.028707329067887002	NA	c6385
Plate01	Luminescence	V	35	C-11		C-11	NA	Negative Control	93338	NA	-0.04520045565487694	NA	c6385
Plate01	Luminescence	V	36	C-11		C-11	NA	Negative Control	87555	NA	-0.059470316674111616	NA	c6385
Plate01	Luminescence	V	37	C-11		C-11	NA	Negative Control	96278	NA	-0.03794584880781669	NA	c6385
Plate01	Luminescence	V	38	C-11		C-11	NA	Negative Control	107582	NA	-0.010052625746874449	NA	c6385
Plate01	Luminescence	V	39	C-11		C-11	NA	Negative Control	106070	NA	-0.01378356641107688	NA	c6385
Plate01	Luminescence	V	40	C-11		C-11	NA	Negative Control	111062	NA	-0.001465540091170582	NA	c6385
Plate01	Luminescence	V	41	C-11		C-11	NA	Negative Control	103338	NA	-0.020524922161474755	NA	c6385
Plate01	Luminescence	V	42	C-11		C-11	NA	Negative Control	95543	NA	-0.03975950051958169	NA	c6385
Plate01	Luminescence	V	43	C-11		C-11	NA	Negative Control	107125	NA	-0.01118029762752297	NA	c6385
Plate01	Luminescence	W	10	OCNT-2308748	AA-004	OCNT-2308748||NA|NA|AA-004	1.544134450876894e-8	Library	113316	NA	0.00409632515824241	NA	c6385
Plate01	Luminescence	W	15	OCNT-2309356	AA-004	OCNT-2309356||NA|NA|AA-004	1.544134450876894e-8	Library	119565	NA	0.019516066038269417	NA	c6385
Plate01	Luminescence	W	17	OCNT-2318048	AA-004	OCNT-2318048||NA|NA|AA-004	1.544134450876894e-8	Library	122104	NA	0.025781183992244376	NA	c6385
Plate01	Luminescence	W	27	OCNT-2313188	AA-004	OCNT-2313188||NA|NA|AA-004	5.153544711123203e-9	Library	109196	NA	-0.006069994641039708	NA	c6385
Plate01	Luminescence	W	43	OCNT-2310554	AA-004	OCNT-2310554||NA|NA|AA-004	5.153544711123203e-9	Library	104872	NA	-0.01673969532358648	NA	c6385
Plate01	Luminescence	X	10	OCNT-2308748	AA-004	OCNT-2308748||NA|NA|AA-004	4.632403352630681e-8	Library	122075	NA	0.025709624945113186	NA	c6385
Plate01	Luminescence	X	15	OCNT-2309356	AA-004	OCNT-2309356||NA|NA|AA-004	4.632403352630681e-8	Library	168245	NA	0.13963656308415162	NA	c6385
Plate01	Luminescence	X	17	OCNT-2318048	AA-004	OCNT-2318048||NA|NA|AA-004	4.632403352630681e-8	Library	140080	NA	0.07013792299998448	NA	c6385
Plate01	Luminescence	X	27	OCNT-2313188	AA-004	OCNT-2313188||NA|NA|AA-004	1.544134450876894e-8	Library	99565	NA	-0.02983500094853531	NA	c6385
Plate01	Luminescence	X	43	OCNT-2310554	AA-004	OCNT-2310554||NA|NA|AA-004	1.544134450876894e-8	Library	106669	NA	-0.012305501954822188	NA	c6385
Plate01	Luminescence	Y	10	OCNT-2308748	AA-004	OCNT-2308748||NA|NA|AA-004	1.544134450876893e-7	Library	150923	NA	0.09689360396688054	NA	c6385
Plate01	Luminescence	Y	15	OCNT-2309356	AA-004	OCNT-2309356||NA|NA|AA-004	1.544134450876893e-7	Library	236980	NA	0.3092438425510532	NA	c6385
Plate01	Luminescence	Y	17	OCNT-2318048	AA-004	OCNT-2318048||NA|NA|AA-004	1.544134450876893e-7	Library	210202	NA	0.24316769896241977	NA	c6385
Plate01	Luminescence	Y	27	OCNT-2313188	AA-004	OCNT-2313188||NA|NA|AA-004	4.632403352630681e-8	Library	109265	NA	-0.005899733459934765	NA	c6385
Plate01	Luminescence	Y	43	OCNT-2310554	AA-004	OCNT-2310554||NA|NA|AA-004	4.632403352630681e-8	Library	129323	NA	0.043594451621131375	NA	c6385
Plate01	Luminescence	Z	10	OCNT-2308748	AA-004	OCNT-2308748||NA|NA|AA-004	4.022399861865047e-7	Library	203677	NA	0.2270669133579749	NA	c6385
Plate01	Luminescence	Z	15	OCNT-2309356	AA-004	OCNT-2309356||NA|NA|AA-004	4.022399861865047e-7	Library	385410	NA	0.6755027861936229	NA	c6385
Plate01	Luminescence	Z	17	OCNT-2318048	AA-004	OCNT-2318048||NA|NA|AA-004	4.022399861865047e-7	Library	347984	NA	0.5831521345412163	NA	c6385
Plate01	Luminescence	Z	27	OCNT-2313188	AA-004	OCNT-2313188||NA|NA|AA-004	1.544134450876893e-7	Library	118195	NA	0.016135517949673012	NA	c6385
Plate01	Luminescence	Z	43	OCNT-2310554	AA-004	OCNT-2310554||NA|NA|AA-004	1.544134450876893e-7	Library	156545	NA	0.1107661888968709	NA	c6385
Plate01	Luminescence	AA	10	OCNT-2308748	AA-004	OCNT-2308748||NA|NA|AA-004	1.608959944746019e-6	Library	357583	NA	0.6068381791415332	NA	c6385
Plate01	Luminescence	AA	15	OCNT-2309356	AA-004	OCNT-2309356||NA|NA|AA-004	1.608959944746019e-6	Library	417824	NA	0.7554860604591378	NA	c6385
Plate01	Luminescence	AA	17	OCNT-2318048	AA-004	OCNT-2318048||NA|NA|AA-004	1.608959944746019e-6	Library	500478	NA	0.9594392149955046	NA	c6385
Plate01	Luminescence	AA	27	OCNT-2313188	AA-004	OCNT-2313188||NA|NA|AA-004	4.022399861865047e-7	Library	156773	NA	0.11132879106052047	NA	c6385
Plate01	Luminescence	AA	43	OCNT-2310554	AA-004	OCNT-2310554||NA|NA|AA-004	4.022399861865047e-7	Library	253253	NA	0.34939833820486643	NA	c6385
Plate01	Luminescence	AB	10	OCNT-2308748	AA-004	OCNT-2308748||NA|NA|AA-004	4.826879834238057e-6	Library	433470	NA	0.7940934001629154	NA	c6385
Plate01	Luminescence	AB	15	OCNT-2309356	AA-004	OCNT-2309356||NA|NA|AA-004	4.826879834238057e-6	Library	418585	NA	0.7573638685579865	NA	c6385
Plate01	Luminescence	AB	17	OCNT-2318048	AA-004	OCNT-2318048||NA|NA|AA-004	4.826879834238057e-6	Library	543168	NA	1.0647790674788404	NA	c6385
Plate01	Luminescence	AB	27	OCNT-2313188	AA-004	OCNT-2313188||NA|NA|AA-004	1.608959944746019e-6	Library	289232	NA	0.4381784401607792	NA	c6385
Plate01	Luminescence	AB	43	OCNT-2310554	AA-004	OCNT-2310554||NA|NA|AA-004	1.608959944746019e-6	Library	431474	NA	0.7891681636776325	NA	c6385
Plate01	Luminescence	AC	10	OCNT-2308748	AA-004	OCNT-2308748||NA|NA|AA-004	1.65016501650165e-5	Library	557588	NA	1.1003611867763263	NA	c6385
Plate01	Luminescence	AC	15	OCNT-2309356	AA-004	OCNT-2309356||NA|NA|AA-004	1.65016501650165e-5	Library	409498	NA	0.7349412112725313	NA	c6385
Plate01	Luminescence	AC	17	OCNT-2318048	AA-004	OCNT-2318048||NA|NA|AA-004	1.65016501650165e-5	Library	603516	NA	1.213690977004824	NA	c6385
Plate01	Luminescence	AC	27	OCNT-2313188	AA-004	OCNT-2313188||NA|NA|AA-004	4.826879834238057e-6	Library	307196	NA	0.4825055685283269	NA	c6385
Plate01	Luminescence	AC	43	OCNT-2310554	AA-004	OCNT-2310554||NA|NA|AA-004	4.826879834238057e-6	Library	531500	NA	1.0359876549987375	NA	c6385
Plate01	Luminescence	AD	10	OCNT-2308748	AA-004	OCNT-2308748||NA|NA|AA-004	4.950495049504951e-5	Library	515259	NA	0.9959121210521031	NA	c6385
Plate01	Luminescence	AD	15	OCNT-2309356	AA-004	OCNT-2309356||NA|NA|AA-004	4.950495049504951e-5	Library	139138	NA	0.0678134877449059	NA	c6385
Plate01	Luminescence	AD	17	OCNT-2318048	AA-004	OCNT-2318048||NA|NA|AA-004	4.950495049504951e-5	Library	555121	NA	1.0942737326635046	NA	c6385
Plate01	Luminescence	AD	27	OCNT-2313188	AA-004	OCNT-2313188||NA|NA|AA-004	1.65016501650165e-5	Library	183639	NA	0.17762207934389523	NA	c6385
Plate01	Luminescence	AD	43	OCNT-2310554	AA-004	OCNT-2310554||NA|NA|AA-004	1.65016501650165e-5	Library	671754	NA	1.3820718824571019	NA	c6385
Plate01	Luminescence	AE	27	OCNT-2313188	AA-004	OCNT-2313188||NA|NA|AA-004	4.950495049504951e-5	Library	96969	NA	-0.036240769443422555	NA	c6385
Plate01	Luminescence	AE	43	OCNT-2310554	AA-004	OCNT-2310554||NA|NA|AA-004	4.950495049504951e-5	Library	700916	NA	1.4540306732305641	NA	c6385
Plate02	Luminescence	K	6	C-11		C-11	NA	Negative Control	113174	NA	0.022122012741036264	NA	c6385
Plate02	Luminescence	K	7	C-11		C-11	NA	Negative Control	95514	NA	-0.02663320275791011	NA	c6385
Plate02	Luminescence	K	8	C-11		C-11	NA	Negative Control	118871	NA	0.037850125011563304	NA	c6385
Plate02	Luminescence	K	9	C-11		C-11	NA	Negative Control	107639	NA	0.006841145369197943	NA	c6385
Plate02	Luminescence	K	10	C-11		C-11	NA	Negative Control	104872	NA	-7.979079312315195e-4	NA	c6385
Plate02	Luminescence	K	11	C-11		C-11	NA	Negative Control	98766	NA	-0.017655175532396324	NA	c6385
Plate02	Luminescence	K	12	C-11		C-11	NA	Negative Control	118823	NA	0.03771760800454441	NA	c6385
Plate02	Luminescence	K	13	C-11		C-11	NA	Negative Control	108438	NA	0.009047001381862315	NA	c6385
Plate02	Luminescence	K	14	C-11		C-11	NA	Negative Control	109216	NA	0.011194881203956467	NA	c6385
Plate02	Luminescence	K	15	C-11		C-11	NA	Negative Control	108381	NA	0.008889637436027702	NA	c6385
Plate02	Luminescence	K	16	C-11		C-11	NA	Negative Control	120734	NA	0.04299344134647473	NA	c6385
Plate02	Luminescence	K	17	C-11		C-11	NA	Negative Control	124757	NA	0.05410002299722578	NA	c6385
Plate02	Luminescence	K	18	C-11		C-11	NA	Negative Control	102161	NA	-0.008282358056806046	NA	c6385
Plate02	Luminescence	K	19	C-11		C-11	NA	Negative Control	102418	NA	-0.007572839915060652	NA	c6385
Plate02	Luminescence	K	20	C-11		C-11	NA	Negative Control	103702	NA	-0.004028009977311393	NA	c6385
Plate02	Luminescence	K	21	C-11		C-11	NA	Negative Control	108121	NA	0.008171836981343442	NA	c6385
Plate02	Luminescence	K	22	C-11		C-11	NA	Negative Control	116055	NA	0.030075793933135475	NA	c6385
Plate02	Luminescence	K	23	C-11		C-11	NA	Negative Control	111781	NA	0.018276258766515917	NA	c6385
Plate02	Luminescence	K	24	C-11		C-11	NA	Negative Control	101983	NA	-0.00877377529116689	NA	c6385
Plate02	Luminescence	L	7	OCNT-2315472	AA-004	OCNT-2315472||NA|NA|AA-004	5.153544711123203e-9	Library	96798	NA	-0.023088372820161334	NA	c6385
Plate02	Luminescence	L	12	OCNT-2315327	AA-004	OCNT-2315327||NA|NA|AA-004	5.153544711123203e-9	Library	96199	NA	-0.024742074636915044	NA	c6385
Plate02	Luminescence	L	25	C-11		C-11	NA	Negative Control	100335	NA	-0.013323525865474122	NA	c6385
