plate	channel	row	col	molecule_name	batch_name	chem_id	chem_m	compound_class	luci	corrected	luci_norm	efdr	cell_line
Plate01	Luminescence	D	23	OCNT-2434340	ZZ-001	OCNT-2434340||NA|NA|ZZ-001	5.245524319330986e-8	Library	98082	NA	-0.017853513277464362	NA	c6385
Plate01	Luminescence	D	27	OCNT-2434263	ZZ-001	OCNT-2434263||NA|NA|ZZ-001	1.5736572957992963e-8	Library	108554	NA	0.007420150912548073	NA	c6385
Plate01	Luminescence	D	28	OCNT-2434255	ZZ-001	OCNT-2434255||NA|NA|ZZ-001	1.5736572957992963e-8	Library	105499	NA	4.705655612236277e-5	NA	c6385
Plate01	Luminescence	D	29	OCNT-2434148	ZZ-001	OCNT-2434148||NA|NA|ZZ-001	1.5736572957992963e-8	Library	105870	NA	9.424470655280616e-4	NA	c6385
Plate01	Luminescence	D	31	OCNT-2434116	ZZ-001	OCNT-2434116||NA|NA|ZZ-001	1.5736572957992963e-8	Library	103188	NA	-0.005530429878476111	NA	c6385
Plate01	Luminescence	D	32	OCNT-2434373	ZZ-001	OCNT-2434373||NA|NA|ZZ-001	1.5736572957992963e-8	Library	97483	NA	-0.019299170730655558	NA	c6385
Plate01	Luminescence	D	33	OCNT-2434369	ZZ-001	OCNT-2434369||NA|NA|ZZ-001	1.5736572957992963e-8	Library	105385	NA	-2.2807691577040438e-4	NA	c6385
Plate01	Luminescence	D	35	OCNT-2434170	ZZ-001	OCNT-2434170||NA|NA|ZZ-001	1.5736572957992963e-8	Library	100649	NA	-0.01165818325686054	NA	c6385
Plate01	Luminescence	D	36	OCNT-2432456	AA-001	OCNT-2432456||NA|NA|AA-001	1.5735281393338333e-8	Core_only Control	100485	NA	-0.012053989304144922	NA	c6385
Plate01	Luminescence	D	37	OCNT-2434060	ZZ-001	OCNT-2434060||NA|NA|ZZ-001	1.5736572957992963e-8	Library	95628	NA	-0.023776123277683105	NA	c6385
Plate01	Luminescence	D	38	OCNT-2434230	ZZ-001	OCNT-2434230||NA|NA|ZZ-001	1.5736572957992963e-8	Library	108352	NA	0.00693263370796602	NA	c6385
Plate01	Luminescence	D	40	OCNT-2434014	ZZ-001	OCNT-2434014||NA|NA|ZZ-001	1.5736572957992963e-8	Library	101905	NA	-0.008626888163024158	NA	c6385
Plate01	Luminescence	D	42	OCNT-2434119	ZZ-001	OCNT-2434119||NA|NA|ZZ-001	1.5736572957992963e-8	Library	104404	NA	-0.002595672844952887	NA	c6385
Plate01	Luminescence	E	6	OCNT-2432456	AA-001	OCNT-2432456||NA|NA|AA-001	1.273127312731357e-7	Core_only Control	119279	NA	0.033304418334041797	NA	c6385
Plate01	Luminescence	E	8	OCNT-2434216	ZZ-001	OCNT-2434216||NA|NA|ZZ-001	1.273231812053413e-7	Library	101191	NA	-0.01035009253961592	NA	c6385
Plate01	Luminescence	E	10	OCNT-2434249	ZZ-001	OCNT-2434249||NA|NA|ZZ-001	1.273231812053413e-7	Library	115456	NA	0.024077793219601802	NA	c6385
Plate01	Luminescence	E	11	OCNT-2434322	ZZ-001	OCNT-2434322||NA|NA|ZZ-001	1.273231812053413e-7	Library	105211	NA	-6.480174781329973e-4	NA	c6385
Plate01	Luminescence	E	12	OCNT-2434117	ZZ-001	OCNT-2434117||NA|NA|ZZ-001	1.273231812053413e-7	Library	105414	NA	-1.5808682204304216e-4	NA	c6385
Plate01	Luminescence	E	15	OCNT-2434400	ZZ-001	OCNT-2434400||NA|NA|ZZ-001	1.273231812053413e-7	Library	113858	NA	0.020221097710086875	NA	c6385
Plate01	Luminescence	E	16	OCNT-2434399	ZZ-001	OCNT-2434399||NA|NA|ZZ-001	1.273231812053413e-7	Library	102019	NA	-0.008351754691131495	NA	c6385
Plate01	Luminescence	E	17	OCNT-2434136	ZZ-001	OCNT-2434136||NA|NA|ZZ-001	1.273231812053413e-7	Library	97891	NA	-0.018314482515460372	NA	c6385
Plate01	Luminescence	E	18	OCNT-2434156	ZZ-001	OCNT-2434156||NA|NA|ZZ-001	1.273231812053413e-7	Library	92099	NA	-0.032293193648820995	NA	c6385
Plate01	Luminescence	E	19	OCNT-2434114	ZZ-001	OCNT-2434114||NA|NA|ZZ-001	1.273231812053413e-7	Library	104000	NA	-0.003570707254117134	NA	c6385
Plate01	Luminescence	E	22	OCNT-2434412	ZZ-001	OCNT-2434412||NA|NA|ZZ-001	1.273231812053413e-7	Library	103645	NA	-0.004427482539397106	NA	c6385
Plate01	Luminescence	E	23	OCNT-2434340	ZZ-001	OCNT-2434340||NA|NA|ZZ-001	1.273231812053413e-7	Library	106070	NA	0.001425137367094557	NA	c6385
Plate01	Luminescence	E	27	OCNT-2434263	ZZ-001	OCNT-2434263||NA|NA|ZZ-001	5.245524319330986e-8	Library	102019	NA	-0.008351754691131495	NA	c6385
Plate01	Luminescence	E	28	OCNT-2434255	ZZ-001	OCNT-2434255||NA|NA|ZZ-001	5.245524319330986e-8	Library	90428	NA	-0.03632607111840749	NA	c6385
Plate01	Luminescence	E	29	OCNT-2434148	ZZ-001	OCNT-2434148||NA|NA|ZZ-001	5.245524319330986e-8	Library	103816	NA	-0.004014782331558218	NA	c6385
Plate01	Luminescence	E	31	OCNT-2434116	ZZ-001	OCNT-2434116||NA|NA|ZZ-001	5.245524319330986e-8	Library	106536	NA	0.002549805769743836	NA	c6385
Plate01	Luminescence	E	32	OCNT-2434373	ZZ-001	OCNT-2434373||NA|NA|ZZ-001	5.245524319330986e-8	Library	104158	NA	-0.0031893819158798466	NA	c6385
Plate01	Luminescence	E	33	OCNT-2434369	ZZ-001	OCNT-2434369||NA|NA|ZZ-001	5.245524319330986e-8	Library	98938	NA	-0.015787598786760653	NA	c6385
Plate01	Luminescence	E	35	OCNT-2434170	ZZ-001	OCNT-2434170||NA|NA|ZZ-001	5.245524319330986e-8	Library	105670	NA	4.5975676396167156e-4	NA	c6385
Plate01	Luminescence	E	36	OCNT-2432456	AA-001	OCNT-2432456||NA|NA|AA-001	5.2450937977794433e-8	Core_only Control	98795	NA	-0.016132722352380675	NA	c6385
Plate01	Luminescence	E	37	OCNT-2434060	ZZ-001	OCNT-2434060||NA|NA|ZZ-001	5.245524319330986e-8	Library	87641	NA	-0.04305236047073408	NA	c6385
Plate01	Luminescence	E	38	OCNT-2434230	ZZ-001	OCNT-2434230||NA|NA|ZZ-001	5.245524319330986e-8	Library	103559	NA	-0.004635039369070869	NA	c6385
Plate01	Luminescence	E	40	OCNT-2434014	ZZ-001	OCNT-2434014||NA|NA|ZZ-001	5.245524319330986e-8	Library	105299	NA	-4.356337454437814e-4	NA	c6385
Plate01	Luminescence	E	42	OCNT-2434119	ZZ-001	OCNT-2434119||NA|NA|ZZ-001	5.245524319330986e-8	Library	119051	NA	0.032754151390256614	NA	c6385
Plate01	Luminescence	F	6	OCNT-2432456	AA-001	OCNT-2432456||NA|NA|AA-001	5.09250925092543e-7	Core_only Control	119679	NA	0.03426979893717472	NA	c6385
Plate01	Luminescence	F	8	OCNT-2434216	ZZ-001	OCNT-2434216||NA|NA|ZZ-001	5.092927248213653e-7	Library	112632	NA	0.017262206161485508	NA	c6385
Plate01	Luminescence	F	10	OCNT-2434249	ZZ-001	OCNT-2434249||NA|NA|ZZ-001	5.092927248213653e-7	Library	104900	NA	-0.00139860089706873	NA	c6385
Plate01	Luminescence	F	11	OCNT-2434322	ZZ-001	OCNT-2434322||NA|NA|ZZ-001	5.092927248213653e-7	Library	96798	NA	-0.020952385013520237	NA	c6385
Plate01	Luminescence	F	12	OCNT-2434117	ZZ-001	OCNT-2434117||NA|NA|ZZ-001	5.092927248213653e-7	Library	103702	NA	-0.004289915803450809	NA	c6385
Plate01	Luminescence	F	15	OCNT-2434400	ZZ-001	OCNT-2434400||NA|NA|ZZ-001	5.092927248213653e-7	Library	106697	NA	0.0029383714625047237	NA	c6385
Plate01	Luminescence	F	16	OCNT-2434399	ZZ-001	OCNT-2434399||NA|NA|ZZ-001	5.092927248213653e-7	Library	91178	NA	-0.03451598248753379	NA	c6385
Plate01	Luminescence	F	17	OCNT-2434136	ZZ-001	OCNT-2434136||NA|NA|ZZ-001	5.092927248213653e-7	Library	83253	NA	-0.053642585687099106	NA	c6385
Plate01	Luminescence	F	18	OCNT-2434156	ZZ-001	OCNT-2434156||NA|NA|ZZ-001	5.092927248213653e-7	Library	90836	NA	-0.03534138290321223	NA	c6385
Plate01	Luminescence	F	19	OCNT-2434114	ZZ-001	OCNT-2434114||NA|NA|ZZ-001	5.092927248213653e-7	Library	108640	NA	0.007627707742221555	NA	c6385
Plate01	Luminescence	F	22	OCNT-2434412	ZZ-001	OCNT-2434412||NA|NA|ZZ-001	5.092927248213653e-7	Library	107696	NA	0.005349409518828772	NA	c6385
Plate01	Luminescence	F	23	OCNT-2434340	ZZ-001	OCNT-2434340||NA|NA|ZZ-001	5.092927248213653e-7	Library	100820	NA	-0.011245483049021654	NA	c6385
Plate01	Luminescence	F	27	OCNT-2434263	ZZ-001	OCNT-2434263||NA|NA|ZZ-001	1.273231812053413e-7	Library	100450	NA	-0.01213846010691924	NA	c6385
Plate01	Luminescence	F	28	OCNT-2434255	ZZ-001	OCNT-2434255||NA|NA|ZZ-001	1.273231812053413e-7	Library	92099	NA	-0.032293193648820995	NA	c6385
Plate01	Luminescence	F	29	OCNT-2434148	ZZ-001	OCNT-2434148||NA|NA|ZZ-001	1.273231812053413e-7	Library	101591	NA	-0.009384711936483209	NA	c6385
Plate01	Luminescence	F	31	OCNT-2434116	ZZ-001	OCNT-2434116||NA|NA|ZZ-001	1.273231812053413e-7	Library	101918	NA	-0.008595513293422383	NA	c6385
Plate01	Luminescence	F	32	OCNT-2434373	ZZ-001	OCNT-2434373||NA|NA|ZZ-001	1.273231812053413e-7	Library	108894	NA	0.008240724425210887	NA	c6385
Plate01	Luminescence	F	33	OCNT-2434369	ZZ-001	OCNT-2434369||NA|NA|ZZ-001	1.273231812053413e-7	Library	102675	NA	-0.006768530501993791	NA	c6385
Plate01	Luminescence	F	35	OCNT-2434170	ZZ-001	OCNT-2434170||NA|NA|ZZ-001	1.273231812053413e-7	Library	96427	NA	-0.021847775522925796	NA	c6385
Plate01	Luminescence	F	36	OCNT-2432456	AA-001	OCNT-2432456||NA|NA|AA-001	1.273127312731357e-7	Core_only Control	99023	NA	-0.015582455408595002	NA	c6385
Plate01	Luminescence	F	37	OCNT-2434060	ZZ-001	OCNT-2434060||NA|NA|ZZ-001	1.273231812053413e-7	Library	89951	NA	-0.03747728748764333	NA	c6385
Plate01	Luminescence	F	38	OCNT-2434230	ZZ-001	OCNT-2434230||NA|NA|ZZ-001	1.273231812053413e-7	Library	102447	NA	-0.00731879744577929	NA	c6385
Plate01	Luminescence	F	40	OCNT-2434014	ZZ-001	OCNT-2434014||NA|NA|ZZ-001	1.273231812053413e-7	Library	105499	NA	4.705655612236277e-5	NA	c6385
Plate01	Luminescence	F	42	OCNT-2434119	ZZ-001	OCNT-2434119||NA|NA|ZZ-001	1.273231812053413e-7	Library	112774	NA	0.017604916275597314	NA	c6385
Plate01	Luminescence	G	6	OCNT-2432456	AA-001	OCNT-2432456||NA|NA|AA-001	1.527752775277629e-6	Core_only Control	117168	NA	0.028209622201009466	NA	c6385
Plate01	Luminescence	G	8	OCNT-2434216	ZZ-001	OCNT-2434216||NA|NA|ZZ-001	1.527878174464096e-6	Library	125071	NA	0.04728312946740252	NA	c6385
Plate01	Luminescence	G	10	OCNT-2434249	ZZ-001	OCNT-2434249||NA|NA|ZZ-001	1.527878174464096e-6	Library	118871	NA	0.03231973011884689	NA	c6385
Plate01	Luminescence	G	11	OCNT-2434322	ZZ-001	OCNT-2434322||NA|NA|ZZ-001	1.527878174464096e-6	Library	95429	NA	-0.024256400127741662	NA	c6385
Plate01	Luminescence	G	15	OCNT-2434400	ZZ-001	OCNT-2434400||NA|NA|ZZ-001	1.527878174464096e-6	Library	107525	NA	0.004936709310989253	NA	c6385
Plate01	Luminescence	G	16	OCNT-2434399	ZZ-001	OCNT-2434399||NA|NA|ZZ-001	1.527878174464096e-6	Library	109351	NA	0.009343671764290034	NA	c6385
Plate01	Luminescence	G	17	OCNT-2434136	ZZ-001	OCNT-2434136||NA|NA|ZZ-001	1.527878174464096e-6	Library	86336	NA	-0.0462019146884545	NA	c6385
Plate01	Luminescence	G	18	OCNT-2434156	ZZ-001	OCNT-2434156||NA|NA|ZZ-001	1.527878174464096e-6	Library	93079	NA	-0.029928011171145744	NA	c6385
Plate01	Luminescence	G	19	OCNT-2434114	ZZ-001	OCNT-2434114||NA|NA|ZZ-001	1.527878174464096e-6	Library	116479	NA	0.026546754112113564	NA	c6385
Plate01	Luminescence	G	22	OCNT-2434412	ZZ-001	OCNT-2434412||NA|NA|ZZ-001	1.527878174464096e-6	Library	105414	NA	-1.5808682204304216e-4	NA	c6385
Plate01	Luminescence	G	23	OCNT-2434340	ZZ-001	OCNT-2434340||NA|NA|ZZ-001	1.527878174464096e-6	Library	104016	NA	-0.003532092029991512	NA	c6385
Plate01	Luminescence	G	27	OCNT-2434263	ZZ-001	OCNT-2434263||NA|NA|ZZ-001	5.092927248213653e-7	Library	94174	NA	-0.02728528177007025	NA	c6385
Plate01	Luminescence	G	28	OCNT-2434255	ZZ-001	OCNT-2434255||NA|NA|ZZ-001	5.092927248213653e-7	Library	88123	NA	-0.04188907684395932	NA	c6385
Plate01	Luminescence	G	29	OCNT-2434148	ZZ-001	OCNT-2434148||NA|NA|ZZ-001	5.092927248213653e-7	Library	101362	NA	-0.009937392331776821	NA	c6385
Plate01	Luminescence	G	31	OCNT-2434116	ZZ-001	OCNT-2434116||NA|NA|ZZ-001	5.092927248213653e-7	Library	97171	NA	-0.02005216760109884	NA	c6385
Plate01	Luminescence	G	32	OCNT-2434373	ZZ-001	OCNT-2434373||NA|NA|ZZ-001	5.092927248213653e-7	Library	131405	NA	0.06256993131800773	NA	c6385
Plate01	Luminescence	G	33	OCNT-2434369	ZZ-001	OCNT-2434369||NA|NA|ZZ-001	5.092927248213653e-7	Library	109037	NA	0.008585847990830805	NA	c6385
Plate01	Luminescence	G	35	OCNT-2434170	ZZ-001	OCNT-2434170||NA|NA|ZZ-001	5.092927248213653e-7	Library	99194	NA	-0.015169755200755657	NA	c6385
Plate01	Luminescence	G	36	OCNT-2432456	AA-001	OCNT-2432456||NA|NA|AA-001	5.09250925092543e-7	Core_only Control	95258	NA	-0.02466910033558104	NA	c6385
Plate01	Luminescence	G	37	OCNT-2434060	ZZ-001	OCNT-2434060||NA|NA|ZZ-001	5.092927248213653e-7	Library	88872	NA	-0.040081401664593494	NA	c6385
Plate01	Luminescence	G	38	OCNT-2434230	ZZ-001	OCNT-2434230||NA|NA|ZZ-001	5.092927248213653e-7	Library	99308	NA	-0.014894621728862715	NA	c6385
Plate01	Luminescence	G	40	OCNT-2434014	ZZ-001	OCNT-2434014||NA|NA|ZZ-001	5.092927248213653e-7	Library	100022	NA	-0.01317141735227134	NA	c6385
Plate01	Luminescence	G	42	OCNT-2434119	ZZ-001	OCNT-2434119||NA|NA|ZZ-001	5.092927248213653e-7	Library	121448	NA	0.03853919465452871	NA	c6385
Plate01	Luminescence	H	6	OCNT-2432456	AA-001	OCNT-2432456||NA|NA|AA-001	4.201320132013202e-6	Core_only Control	129693	NA	0.05843810233659996	NA	c6385
Plate01	Luminescence	H	8	OCNT-2434216	ZZ-001	OCNT-2434216||NA|NA|ZZ-001	4.201664979775985e-6	Library	143945	NA	0.09283461322621613	NA	c6385
Plate01	Luminescence	H	10	OCNT-2434249	ZZ-001	OCNT-2434249||NA|NA|ZZ-001	4.201664979775985e-6	Library	171584	NA	0.15953999945117353	NA	c6385
